Hoy Azimuth Altitude Hor_Angle Ver_Angle
7863 226.95693 30.239489 38.576703 40.4993
7864 236.694937 19.341982 22.782372 32.589327
7865 244.08809 7.358223 8.170059 16.463049
7879 113.844017 3.072779 3.358863 7.564202
7880 120.63849 15.213197 17.539839 28.085094
7881 129.466101 26.53612 32.896818 38.154543
7882 141.294935 36.282067 49.575083 43.249521
7883 157.056594 43.416946 67.609296 45.777043
7884 176.412682 46.621464 86.616322 46.677538
7885 196.452192 45.043808 74.210039 46.241029
7886 213.622616 39.128613 55.758531 44.331917
7887 226.736128 30.153484 38.581223 40.285453
7888 236.480661 19.288685 22.771857 32.364857
7889 243.879314 7.330591 8.153773 16.288422
7903 113.98746 2.93208 3.208688 7.180798
7904 120.768507 15.0507 17.377431 27.727873
7905 129.577421 26.356559 32.733574 37.870585
7906 141.371084 36.086241 49.419116 43.014044
7907 157.065876 43.211983 67.47208 45.569848
7908 176.324435 46.425778 86.509708 46.48468
7909 196.277864 44.880451 74.279808 46.052271
7910 213.409458 39.00848 55.793997 44.138668
7911 226.518852 30.073529 38.591453 40.081243
7912 236.27049 19.241016 22.767143 32.15313
7913 243.675048 7.308171 8.143005 16.129722
7927 114.123858 2.792088 3.058796 6.804721
7928 120.891168 14.889292 17.214573 27.378277
7929 129.680963 26.179085 32.569333 37.593634
7930 141.439323 35.893833 49.261358 42.785126
7931 157.068314 43.011985 67.331885 45.3689
7932 176.232376 46.236338 86.398887 46.298273
7933 196.103447 44.72381 74.354598 45.870372
7934 213.198695 38.894862 55.835135 43.953331
7935 226.305178 29.999653 38.607535 39.886816
7936 236.064513 19.19898 22.768155 31.954069
7937 243.475392 7.290947 8.137767 15.986626
7951 114.253169 2.652926 2.909336 6.435883
7952 121.006458 14.729089 17.051527 27.036495
7953 129.776748 26.003823 32.40438 37.323766
7954 141.499722 35.704965 49.101995 42.562796
7955 157.064018 42.81706 67.188951 45.174399
7956 176.136603 46.053222 86.284099 46.118352
7957 195.929005 44.573947 74.434402 45.695536
7958 212.990389 38.787806 55.88178 43.776021
7959 226.095182 29.931883 38.629335 39.702074
7960 235.862822 19.162583 22.774912 31.767606
7961 243.280447 7.278903 8.138006 15.858707
7975 114.375353 2.514719 2.760449 6.074202
7976 121.114363 14.570207 16.888406 26.702498
7977 129.8648 25.830896 32.238832 37.061142
7978 141.552355 35.519758 48.941055 42.347127
7979 157.053098 42.627309 67.043299 44.98634
7980 176.037215 45.876507 86.165429 45.945038
7981 195.754603 44.43092 74.519136 45.527795
7982 212.784605 38.687352 55.933967 43.606765
7983 225.888944 29.870241 38.656901 39.527114
7984 235.665509 19.131825 22.7874 31.593648
7985 243.090313 7.272016 8.143813 15.745793
7999 114.490373 2.377592 2.612344 5.719729
8000 121.214873 14.412762 16.725374 26.376304
8001 129.945148 25.660428 32.072788 36.805722
8002 141.597296 35.338333 48.778833 42.138203
8003 157.035664 42.442834 66.895089 44.804844
8004 175.93431 45.706269 86.042973 45.778406
8005 195.580308 44.294782 74.608666 45.367185
8006 212.581409 38.593539 55.991626 43.445589
8007 225.686545 29.814746 38.69024 39.361985
8008 235.472665 19.106704 22.805588 31.432071
8009 242.90509 7.270263 8.155116 15.647524
8023 114.598195 2.241673 2.465174 5.372373
8024 121.307982 14.256872 16.562547 26.057988
8025 130.01782 25.492542 31.906465 36.557641
8026 141.63462 35.160808 48.615418 41.936144
8027 157.011827 42.263735 66.744585 44.630033
8028 175.827985 45.54258 85.916831 45.618577
8029 195.40619 44.165588 74.702973 45.213823
8030 212.380871 38.506404 56.054769 43.292651
8031 225.488067 29.765414 38.72934 39.206632
8032 235.284383 19.087213 22.829555 31.282938
8033 242.724878 7.273614 8.171876 15.563524
8047 114.698789 2.107087 2.319018 5.031971
8048 121.393685 14.102652 16.400087 25.747491
8049 130.082849 25.327359 31.740024 36.317071
8050 141.664404 34.987296 48.451051 41.741132
8051 156.981693 42.090106 66.591854 44.461988
8052 175.71834 45.385511 85.787099 45.465547
8053 195.23232 44.043387 74.802032 45.067743
8054 212.183061 38.42598 56.123295 43.147885
8055 225.293593 29.722257 38.774054 39.061092
8056 235.100755 19.073343 22.859127 31.145957
8057 242.549774 7.282041 8.194099 15.493551
8071 114.792129 1.973963 2.174159 4.698701
8072 121.471984 13.950219 16.238183 25.445034
8073 130.140272 25.164997 31.573568 36.083934
8074 141.686727 34.817913 48.285778 41.553067
8075 156.945374 41.922042 66.43717 44.300794
8076 175.60547 45.235129 85.654054 45.319476
8077 195.058769 43.928228 74.90562 44.929063
8078 211.988052 38.352296 56.197207 43.011359
8079 225.103208 29.685285 38.824468 38.925321
8080 234.921875 19.065081 22.894421 31.021118
8081 242.379876 7.295508 8.221725 15.437296
8095 114.878189 1.842427 2.030742 4.37255
8096 121.54288 13.799688 16.076953 25.150483
8097 130.190125 25.005577 31.407345 35.85849
8098 141.701668 34.652769 48.119958 41.372268
8099 156.902975 41.759635 66.280574 44.146448
8100 175.489474 45.0915 85.517633 45.180364
8101 194.885612 43.820155 75.013606 44.797732
8102 211.795918 38.285379 56.276313 42.88314
8103 224.916996 29.654504 38.880461 38.799342
8104 234.747835 19.06241 22.935295 30.908306
8105 242.215281 7.313979 8.254767 15.394516
8119 114.956949 1.712605 1.888858 4.053321
8120 121.606381 13.651175 15.916608 24.864072
8121 130.232449 24.849215 31.241596 35.640784
8122 141.709307 34.491973 47.953696 41.198639
8123 156.854604 41.602972 66.122277 43.999162
8124 175.370447 44.954687 85.3782 45.048291
8125 194.712923 43.71921 75.126028 44.673909
8126 211.606736 38.225254 56.360564 42.763247
8127 224.735045 29.629914 38.941976 38.683157
8128 234.578728 19.06531 22.981744 30.807441
8129 242.056084 7.337414 8.293096 15.364818
8143 115.028392 1.584621 1.748722 3.741134
8144 121.662494 13.504795 15.757294 24.585816
8145 130.267287 24.696026 31.076365 35.430871
8146 141.709724 34.335632 47.787139 41.032366
8147 156.800368 41.452139 65.96243 43.858897
8148 175.248488 44.82475 85.2358 44.923377
8149 194.540779 43.625434 75.242724 44.557545
8150 211.420583 38.171939 56.449907 42.651656
8151 224.557441 29.611517 39.008942 38.576709
8152 234.414647 19.073758 23.033673 30.718366
8153 241.902378 7.365769 8.336786 15.348139
8167 115.092503 1.458597 1.610549 3.436103
8168 121.711232 13.360661 15.599149 24.315691
8169 130.294683 24.546126 30.911944 35.228933
8170 141.703003 34.183849 47.620502 40.873495
8171 156.740373 41.307221 65.801365 43.725782
8172 175.123691 44.701746 85.090622 44.805622
8173 194.369258 43.538863 75.363471 44.448755
8174 211.237539 38.125453 56.544306 42.548481
8175 224.384273 29.599306 39.081319 38.479977
8176 234.255683 19.087727 23.091048 30.640963
8177 241.754257 7.399 8.385705 15.344086
8191 115.149273 1.334653 1.474365 3.13795
8192 121.75261 13.218887 15.442351 24.053864
8193 130.314686 24.399624 30.748343 35.034896
8194 141.689226 34.036727 47.453992 40.72213
8195 156.674723 41.168296 65.6392 43.599948
8196 174.996153 44.585732 84.942895 44.695107
8197 194.198437 43.459531 75.488136 44.347615
8198 211.057685 38.08581 56.643572 42.453696
8199 224.21563 29.593275 39.159051 38.393063
8200 234.101928 19.107188 23.153884 30.575206
8201 241.611812 7.437057 8.439858 15.352541
8215 115.198692 1.212905 1.340449 2.846944
8216 121.786648 13.079584 15.287055 23.800324
8217 130.327345 24.256633 30.585964 34.849087
8218 141.668477 33.894365 47.287772 40.578366
8219 156.603525 41.035443 65.476095 43.4814
8220 174.865969 44.476758 84.792734 44.591915
8221 194.028397 43.387469 75.616699 44.254116
8222 210.881103 38.05302 56.747594 42.367231
8223 224.0516 29.593412 39.242032 38.315757
8224 233.953474 19.132106 23.222023 30.520908
8225 241.475131 7.479888 8.499119 15.373081
8239 115.240757 1.093468 1.208827 2.562821
8240 121.813365 12.942865 15.133457 23.555253
8241 130.332711 24.117259 30.424843 34.671417
8242 141.64084 33.756858 47.122164 40.442355
8243 156.526881 40.908736 65.312213 43.370186
8244 174.733234 44.374875 84.640282 44.496045
8245 193.859218 43.322705 75.7489 44.168291
8246 210.707877 38.027093 56.856259 42.289282
8247 223.892274 29.599702 39.330085 38.248093
8248 233.810411 19.162446 23.295476 30.478051
8249 241.344304 7.52744 8.563468 15.40565
8263 115.275467 0.97645 1.079776 2.285872
8264 121.832786 12.808837 14.981722 23.318708
8265 130.330839 23.98161 30.265223 34.502136
8266 141.6064 33.624301 46.95728 40.314058
8267 156.444894 40.788247 65.147897 43.26644
8268 174.598042 44.280129 84.485839 44.407621
8269 193.690982 43.265265 75.884573 44.090131
8270 210.538091 38.008031 56.969513 42.219694
8271 223.737742 29.612127 39.423315 38.19012
8272 233.67283 19.198168 23.373979 30.446349
8273 241.219415 7.579655 8.632784 15.449918
8287 115.302824 0.861956 0.953385 2.015998
8288 121.844938 12.677612 14.831969 23.09074
8289 130.321785 23.849789 30.107311 34.34123
8290 141.565243 33.496783 46.793226 40.193626
8291 156.357667 40.674044 64.983275 43.170215
8292 174.460488 44.192564 84.329547 44.326603
8293 193.523773 43.215171 76.023546 44.019753
8294 210.371831 37.995837 57.087148 42.158526
8295 223.588094 29.630666 39.521421 38.141673
8296 233.540819 19.239228 23.457662 30.425814
8297 241.100548 7.636473 8.707063 15.505761
8311 115.322835 0.750086 0.829805 1.753234
8312 121.849852 12.549294 14.684365 22.871422
8313 130.305606 23.721898 29.951242 34.188913
8314 141.517455 33.374393 46.630381 40.081177
8315 156.265302 40.566193 64.818554 43.081518
8316 174.320665 44.112221 84.171633 44.253116
8317 193.357672 43.172443 76.165702 43.957106
8318 210.209185 37.990508 57.208989 42.105844
8319 223.443421 29.655295 39.624361 38.102804
8320 233.414466 19.28558 23.546318 30.416334
8321 240.987787 7.697833 8.786235 15.573022
8335 115.335508 0.640935 0.709123 1.497495
8336 121.847561 12.423991 14.539122 22.66097
8337 130.282362 23.598037 29.797195 34.045159
8338 141.463123 33.257215 46.468858 39.976764
8339 156.167899 40.464756 64.65401 43.000486
8340 174.178667 44.039137 84.012327 44.187201
8341 193.192766 43.137096 76.310861 43.902265
8342 210.05024 37.99204 57.335038 42.061492
8343 223.303814 29.685985 39.732012 38.073395
8344 233.293859 19.337176 23.639882 30.417746
8345 240.88121 7.763668 8.870076 15.651273
8359 115.340857 0.534593 0.591488 1.248843
8360 121.838099 12.301805 14.396372 22.459378
8361 130.252116 23.478301 29.645373 33.910146
8362 141.402333 33.145331 46.308819 39.880416
8363 156.065558 40.369792 64.489742 42.927132
8364 174.034586 43.973347 83.851772 44.128821
8365 193.029138 43.109145 76.45874 43.855262
8366 209.895087 38.000423 57.464939 42.025575
8367 223.169364 29.722704 39.844325 38.053454
8368 233.179083 19.393962 23.738203 30.429938
8369 240.780896 7.833911 8.95866 15.740573
8383 115.338897 0.431144 0.477049 1.007354
8384 121.821507 12.18284 14.256278 22.266786
8385 130.21493 23.362786 29.495911 33.783968
8386 141.335174 33.03882 46.150481 39.79224
8387 155.958379 40.281358 64.3261 42.861553
8388 173.888514 43.914884 83.690202 44.078058
8389 192.866876 43.088598 76.609211 43.816008
8390 209.743815 38.015646 57.598702 41.998113
8391 223.040162 29.765418 39.961029 38.042869
8392 233.070225 19.455884 23.84121 30.452757
8393 240.68692 7.908493 9.05177 15.840583
8407 115.329648 0.330664 0.365825 0.772836
8408 121.797825 12.067195 14.119003 22.08334
8409 130.170871 23.251584 29.349019 33.666704
8410 141.261732 32.937758 45.994113 39.712409
8411 155.846459 40.199507 64.163186 42.803757
8412 173.740543 43.863776 83.527854 44.034957
8413 192.706065 43.075465 76.762159 43.784658
8414 209.596514 38.037693 57.736077 41.978951
8415 222.916299 29.814089 40.082055 38.041637
8416 232.967366 19.522882 23.948773 30.486145
8417 240.599354 7.987339 9.149378 15.951249
8431 115.313134 0.233225 0.258026 0.545521
8432 121.767097 11.95497 13.984641 21.909062
8433 130.120005 23.144783 29.204889 33.558522
8434 141.182097 32.842217 45.839826 39.640846
8435 155.729897 40.124287 64.001314 42.753807
8436 173.590765 43.820049 83.364968 43.999563
8437 192.546792 43.069747 76.917194 43.76112
8438 209.453277 38.066546 57.876893 41.96815
8439 222.797866 29.868675 40.207334 38.049718
8440 232.870591 19.594895 24.060823 30.530036
8441 240.51827 8.070375 9.251369 16.072336
8455 115.28938 0.138891 0.153606 0.32511
8456 121.729371 11.84626 13.853367 21.744116
8457 130.0624 23.042471 29.063666 33.459488
8458 141.096356 32.752265 45.687938 39.577778
8459 155.608789 40.055746 63.840619 42.711756
8460 173.439269 43.783725 83.201683 43.971795
8461 192.389147 43.071447 77.074275 43.74543
8462 209.314197 38.102183 58.021015 41.965734
8463 222.684954 29.929131 40.336572 38.066947
8464 232.779979 19.671859 24.177151 30.584188
8465 240.443736 8.157523 9.357624 16.203734
8479 115.258416 0.047722 0.052773 0.111852
8480 121.684696 11.741162 13.725421 21.588734
8481 129.998128 22.944731 28.925573 33.369737
8482 141.004598 32.66797 45.538555 39.523176
8483 155.48323 39.993926 63.68131 42.677617
8484 173.286146 43.754825 83.038332 43.951822
8485 192.233217 43.080562 77.233164 43.737538
8486 209.179367 38.14458 58.168249 41.97159
8487 222.577653 29.99541 40.469758 38.093396
8488 232.69561 19.753706 24.297683 30.648548
8489 240.375817 8.248704 9.468014 16.345238
8504 121.633124 11.639766 13.600826 21.442908
8505 129.927261 22.851643 28.790646 33.289298
8506 140.906913 32.589394 45.391832 39.477125
8507 155.353316 39.938867 63.523696 42.651537
8508 173.131485 43.733363 82.875055 43.939524
8509 192.079093 43.097086 77.393576 43.737519
8510 209.04888 38.193706 58.318346 41.985738
8511 222.476054 30.067459 40.606583 38.128851
8512 232.617562 19.840365 24.422212 30.723004
8513 240.314576 8.343835 9.582436 16.496729
8528 121.574711 11.542163 13.479753 21.306832
8529 129.849871 22.763287 28.65921 33.218407
8530 140.803388 32.516596 45.247978 39.439746
8531 155.219141 39.890605 63.367947 42.633447
8532 172.975376 43.719355 82.712105 43.935028
8533 191.926863 43.121012 77.555251 43.74528
8534 208.922833 38.24953 58.471186 42.00816
8535 222.380245 30.145223 40.74697 38.173377
8536 232.545911 19.931764 24.550678 30.807438
8537 240.260074 8.442831 9.700819 16.658164
8552 121.509513 11.448442 13.362369 21.180593
8553 129.766034 22.679736 28.531293 33.157056
8554 140.694114 32.449632 45.107198 39.41099
8555 155.080798 39.849174 63.214158 42.623405
8556 172.817907 43.712809 82.549693 43.938295
8557 191.776618 43.152326 77.718158 43.76086
8558 208.80132 38.312018 58.626499 42.038743
8559 222.290317 30.228646 40.890775 38.226842
8560 232.480732 20.027826 24.682841 30.901663
8561 240.212368 8.545606 9.822929 16.829233
8576 121.437591 11.358687 13.248774 21.064386
8577 129.675827 22.601064 28.407056 33.105355
8578 140.579179 32.388555 44.969639 39.391069
8579 154.938379 39.814603 63.06267 42.621428
8580 172.659166 43.713733 82.388071 43.949333
8581 191.62845 43.191014 77.881891 43.784289
8582 208.684438 38.381129 58.78416 42.077512
8583 222.206359 30.317666 41.037747 38.289193
8584 232.422098 20.128472 24.81867 31.005691
8585 240.171512 8.652071 9.948669 17.009852
8600 121.359008 11.272983 13.139163 20.958456
8601 129.579326 22.527339 28.286745 33.06351
8602 140.458672 32.333414 44.835553 39.379938
8603 154.791976 39.786918 62.913609 42.627621
8604 172.49924 43.72213 82.227376 43.968145
8605 191.48245 43.237059 78.046348 43.815438
8606 208.572283 38.456824 58.943868 42.124361
8607 222.128459 30.412218 41.187734 38.360346
8608 232.370079 20.233622 24.957948 31.119435
8609 240.13756 8.762134 10.077961 17.200014
8624 121.273827 11.19141 13.033549 20.862743
8625 129.476611 22.458627 28.170416 33.031572
8626 140.332683 32.284256 44.704978 39.377681
8627 154.641678 39.766142 62.76724 42.641962
8628 172.338215 43.738002 82.067919 43.994734
8629 191.33871 43.290438 78.211255 43.854423
8630 208.464953 38.539055 59.105521 42.179312
8631 222.056704 30.512234 41.340579 38.440168
8632 232.324746 20.34319 25.100544 31.242636
8633 240.11056 8.875704 10.210565 17.399408
8648 121.182116 11.114047 12.932173 20.777616
8649 129.367761 22.394992 28.058248 33.009645
8650 140.2013 32.241122 44.578157 39.384334
8651 154.487574 39.752295 62.623718 42.664463
8652 172.176179 43.761344 81.909924 44.029066
8653 191.197324 43.351127 78.376427 43.901116
8654 208.362546 38.627775 59.268814 42.242303
8655 221.991183 30.617644 41.496084 38.528678
8656 232.286164 20.45709 25.246205 31.37522
8657 240.090558 8.992684 10.346465 17.608156
8672 121.083945 11.040968 12.835026 20.703071
8673 129.252859 22.336492 27.950295 32.997763
8674 140.064613 32.204051 44.455279 39.400039
8675 154.329754 39.745392 62.483123 42.695105
8676 172.013216 43.792152 81.753536 44.071186
8677 191.058385 43.419099 78.54154 43.955468
8678 208.26516 38.722931 59.433683 42.313278
8679 221.931982 30.728374 41.654093 38.6258
8680 232.254401 20.575233 25.39483 31.517147
8681 240.077597 9.112979 10.485493 17.826141
8696 120.979386 10.972247 12.742246 20.639302
8697 129.131987 22.283185 27.846821 32.996222
8698 139.922709 32.173079 44.336423 39.42479
8699 154.168304 39.745447 62.345818 42.733993
8700 171.849411 43.830417 81.598975 44.121059
8701 190.921986 43.494322 78.706525 44.017516
8702 208.172896 38.824469 59.599779 42.392215
8703 221.879186 30.844347 41.814337 38.731353
8704 232.229517 20.697527 25.546252 31.668221
8705 240.071718 9.236489 10.627412 18.053053
8720 120.868511 10.907955 12.654061 20.586649
8721 129.005227 22.235124 27.747778 33.004861
8722 139.775678 32.148239 44.221768 39.458626
8723 154.003311 39.752468 62.211873 42.78106
8724 171.684848 43.876127 81.446542 44.178731
8725 190.788222 43.576764 78.87106 44.087212
8726 208.085851 38.93233 59.766891 42.478928
8727 221.832882 30.965484 41.976655 38.845311
8728 232.211576 20.823877 25.70037 31.82853
8729 240.072958 9.363114 10.772139 18.28897
