Hoy,Azimuth,Altitude,Hor_Angle,Ver_Angle,I_direct,I_diffuse,sky_cover
7092,176.535694,55.957176,87.662224,56.005778,166.0,151.0,0.9
7093,201.887968,53.683575,74.676631,55.70483,152.0,295.0,0.9
7094,221.771175,46.289684,57.510081,54.51229,28.0,173.0,1.0
7095,235.546214,35.839137,41.2155,51.928738,27.0,76.0,1.0
7096,245.248851,23.782921,25.886235,46.467707,7.0,226.0,1.0
7097,252.574458,10.891191,11.401621,32.721123,8.0,149.0,0.9
7111,105.940396,7.370395,7.661692,25.220035,1.0,12.0,0.9
7112,112.868525,20.358679,21.936177,43.677241,0.0,76.0,0.9
7113,121.850984,32.648161,37.026897,50.523985,76.0,214.0,0.9
7114,134.380983,43.565176,53.077742,53.670544,52.0,315.0,0.9
7115,152.482649,51.873804,70.068929,55.160145,90.0,272.0,0.9
7116,176.629301,55.611118,87.69559,55.657329,31.0,203.0,0.9
7117,201.734648,53.345756,74.593912,55.34648,93.0,473.0,0.9
7118,221.493243,45.997703,57.386842,54.118352,64.0,387.0,0.9
7119,235.238815,35.59437,41.064735,51.460826,30.0,288.0,0.9
7120,244.942239,23.575064,25.72051,45.855449,69.0,140.0,0.9
7121,252.270501,10.710977,11.231798,31.845894,46.0,160.0,0.9
7135,106.269949,7.25402,7.553246,24.43392,2.0,10.0,1.0
7136,113.205168,20.214123,21.831984,43.060192,32.0,55.0,0.9
7137,122.201099,32.465285,36.938392,50.050739,256.0,206.0,0.9
7138,134.732305,43.329825,53.0175,53.274431,688.0,161.0,0.7
7139,152.768873,51.575603,70.049537,54.802313,814.0,127.0,0.4
7140,176.715738,55.267807,87.725606,55.311873,823.0,136.0,0.2
7141,201.580793,53.011586,74.514583,54.991273,843.0,133.0,0.2
7142,221.217537,45.709264,57.266926,53.728177,682.0,148.0,0.2
7143,234.933801,35.353049,40.91733,50.99818,803.0,120.0,0.2
7144,244.637685,23.370736,25.558291,45.252429,715.0,97.0,0.2
7145,251.968309,10.534504,11.065539,30.995918,482.0,80.0,0.2
7159,106.595235,7.136028,7.442757,23.669965,12.0,11.0,0.3
7160,113.536736,20.067836,21.725382,42.452096,66.0,66.0,0.5
7161,122.544717,32.280884,36.847175,49.582472,343.0,169.0,0.8
7162,135.074988,43.093673,52.954178,52.882068,638.0,185.0,0.5
7163,153.044849,51.278201,70.02683,54.447639,783.0,166.0,0.3
7164,176.795118,54.927365,87.752165,54.969508,813.0,177.0,0.0
7165,201.426353,52.681181,74.438671,54.639359,811.0,178.0,0.0
7166,220.943996,45.424493,57.150401,53.341876,792.0,170.0,0.0
7167,234.631165,35.115298,40.77341,50.541009,684.0,162.0,0.0
7168,244.335222,23.17005,25.399597,44.659109,542.0,141.0,0.1
7169,251.667944,10.361873,10.902925,30.171412,375.0,94.0,0.2
7183,106.916136,7.016441,7.330373,22.927447,3.0,11.0,0.1
7184,113.863111,19.919863,21.616502,41.853011,129.0,85.0,0.1
7185,122.881734,32.09504,36.753261,49.119422,342.0,150.0,0.2
7186,135.40899,42.856843,52.887826,52.493481,488.0,226.0,0.2
7187,153.310669,50.981742,70.000837,54.096293,598.0,261.0,0.2
7188,176.867552,54.589912,87.775301,54.630364,551.0,310.0,0.3
7189,201.271284,52.354655,74.36634,54.290889,609.0,259.0,0.2
7190,220.672566,45.143515,57.03745,52.959727,567.0,267.0,0.2
7191,234.330901,34.881238,40.633048,50.08947,547.0,217.0,0.2
7192,244.034884,22.973117,25.244586,44.075719,451.0,167.0,0.1
7193,251.369466,10.193181,10.744093,29.372373,265.0,104.0,0.1
7207,107.232533,6.895282,7.216012,22.205302,34.0,10.0,0.1
7208,114.184176,19.770254,21.505282,41.262895,415.0,57.0,0.1
7209,123.212048,31.907838,36.656628,48.661542,601.0,112.0,0.2
7210,135.73427,42.619457,52.81829,52.108758,711.0,136.0,0.2
7211,153.566424,50.686369,69.971348,53.748374,750.0,147.0,0.2
7212,176.93315,54.255571,87.794764,54.294509,798.0,145.0,0.2
7213,201.115543,52.032122,74.297567,53.94596,855.0,133.0,0.2
7214,220.403194,44.866452,56.928201,52.581839,791.0,146.0,0.2
7215,234.033009,34.65099,40.496428,49.643807,745.0,118.0,0.2
7216,243.736708,22.780046,25.09342,43.502622,701.0,96.0,0.1
7217,251.07294,10.028523,10.58908,28.59877,515.0,66.0,0.1
7231,107.544311,6.772578,7.0997,21.502624,84.0,9.0,0.1
7232,114.499818,19.619064,21.39174,40.681636,463.0,49.0,0.1
7233,123.535564,31.719368,36.557239,48.208892,632.0,77.0,0.2
7234,136.050795,42.381643,52.745621,51.728031,766.0,113.0,0.2
7235,153.812207,50.392222,69.938393,53.403911,740.0,144.0,0.2
7236,176.99202,53.924461,87.810582,53.96204,734.0,140.0,0.2
7237,200.959097,51.713695,74.232588,53.604676,826.0,113.0,0.2
7238,220.135834,44.593425,56.822713,52.208311,818.0,118.0,0.2
7239,233.737489,34.424669,40.363631,49.20429,772.0,108.0,0.2
7240,243.440732,22.590943,24.946037,42.939947,662.0,98.0,0.2
7241,250.778431,9.86799,10.438135,27.850859,497.0,80.0,0.2
7255,107.851354,6.648361,6.981423,20.818455,23.0,9.0,0.7
7256,114.809926,19.466347,21.275792,40.109108,353.0,79.0,0.4
7257,123.852189,31.52972,36.455126,47.761538,487.0,158.0,0.2
7258,136.358537,42.143525,52.669721,51.351284,525.0,243.0,0.4
7259,154.048114,50.099446,69.901866,53.063016,230.0,367.0,0.6
7260,177.044268,53.596703,87.822576,53.633126,197.0,439.0,0.8
7261,200.801914,51.399485,74.171526,53.267275,507.0,285.0,0.6
7262,219.870443,44.324553,56.721118,51.83942,609.0,204.0,0.4
7263,233.444345,34.202392,40.234839,48.771109,364.0,222.0,0.3
7264,243.146999,22.40591,24.802719,42.388249,155.0,88.0,0.5
7265,250.486008,9.711671,10.291202,27.128162,45.0,81.0,0.7
7279,108.15355,6.522663,6.861147,20.151813,0.0,9.0,0.9
7280,115.114391,19.312165,21.157515,39.545211,14.0,58.0,0.9
7281,124.161835,31.338987,36.35015,47.319431,154.0,270.0,0.9
7282,136.657475,41.905234,52.590574,50.978742,274.0,256.0,0.9
7283,154.274243,49.808181,69.861665,52.725814,172.0,376.0,0.9
7284,177.090001,53.272416,87.830771,53.307847,283.0,484.0,0.9
7285,200.643968,51.089603,74.114431,52.933803,251.0,399.0,0.9
7286,219.606984,44.059954,56.623612,51.475276,450.0,303.0,0.9
7287,233.153583,33.98427,40.110008,48.34441,266.0,299.0,0.9
7288,242.855549,22.225049,24.663518,41.847497,117.0,172.0,0.9
7289,250.195738,9.55965,10.148442,26.430788,36.0,67.0,0.9
7303,108.450787,6.395524,6.738974,19.502206,28.0,9.0,0.1
7304,115.413108,19.156578,21.036872,38.989957,323.0,73.0,0.1
7305,124.464418,31.147267,36.242424,46.882857,533.0,123.0,0.2
7306,136.947589,41.666897,52.508149,50.610348,693.0,128.0,0.2
7307,154.490692,49.518569,69.817796,52.392396,595.0,163.0,0.2
7308,177.129324,52.951717,87.834909,52.986293,800.0,158.0,0.3
7309,200.485236,50.784158,74.061363,52.604406,556.0,257.0,0.4
7310,219.345423,43.79974,56.530143,51.116026,57.0,321.0,0.6
7311,232.865212,33.770413,39.989411,47.924494,46.0,261.0,0.8
7312,242.566429,22.048457,24.528493,41.318131,208.0,96.0,0.8
7313,249.907695,9.412009,10.00998,25.758599,56.0,126.0,0.9
7327,108.742955,6.266984,6.614932,18.868831,0.0,8.0,0.9
7328,115.705974,18.999653,20.913864,38.44316,52.0,66.0,0.9
7329,124.75986,30.954657,36.131913,46.451592,373.0,150.0,0.9
7330,137.228867,41.428647,52.422487,50.246226,536.0,226.0,0.7
7331,154.697561,49.230749,69.770225,52.062842,662.0,200.0,0.4
7332,177.162339,52.634725,87.835092,52.668647,676.0,229.0,0.2
7333,200.325701,50.483258,74.012531,52.279213,756.0,216.0,0.2
7334,219.08573,43.544026,56.440988,50.761858,648.0,194.0,0.2
7335,232.579245,33.560929,39.873059,47.511492,508.0,216.0,0.3
7336,242.279685,21.876228,24.397763,40.800245,244.0,188.0,0.4
7337,249.621952,9.268827,9.875835,25.111221,127.0,118.0,0.6
7351,109.029947,6.137086,6.488958,18.250773,53.0,8.0,0.3
7352,115.99289,18.841458,20.788608,37.904876,481.0,49.0,0.2
7353,125.048086,30.76126,36.018549,46.025813,697.0,74.0,0.0
7354,137.501302,41.190615,52.333438,49.886465,696.0,109.0,0.1
7355,154.894951,48.944864,69.718845,51.737264,800.0,105.0,0.1
7356,177.189149,52.321555,87.831127,52.354931,709.0,149.0,0.2
7357,200.16535,50.18701,73.967958,51.9583,736.0,170.0,0.2
7358,218.82788,43.292922,56.356118,50.412827,809.0,125.0,0.2
7359,232.295696,33.355922,39.761095,47.105592,692.0,175.0,0.2
7360,241.995366,21.708456,24.271446,40.294184,663.0,99.0,0.2
7361,249.338583,9.130177,9.746114,24.488399,507.0,58.0,0.2
7375,109.311657,6.00588,6.361129,17.647572,4.0,8.0,0.6
7376,116.273758,18.682065,20.660931,37.374869,206.0,85.0,0.4
7377,125.329025,30.567178,35.902383,45.605521,469.0,138.0,0.2
7378,137.764891,40.952933,52.241044,49.531241,521.0,170.0,0.2
7379,155.082967,48.661051,69.66362,51.415699,667.0,211.0,0.2
7380,177.209858,52.012325,87.822968,52.045296,640.0,223.0,0.3
7381,200.004174,49.895521,73.92771,51.64195,706.0,222.0,0.2
7382,218.571852,43.046536,56.275738,50.069212,656.0,196.0,0.2
7383,232.014584,33.155494,39.653662,46.707089,449.0,266.0,0.2
7384,241.713525,21.545227,24.149661,39.800085,313.0,175.0,0.4
7385,249.057667,8.996132,9.620948,23.889987,25.0,171.0,0.7
7399,109.587981,5.873415,6.231446,17.058375,13.0,7.0,0.1
7400,116.548486,18.52155,20.531035,36.853217,159.0,83.0,0.1
7401,125.602612,30.372518,35.783505,45.190894,504.0,116.0,0.2
7402,138.019635,40.715735,52.145375,49.180491,589.0,186.0,0.2
7403,155.261711,48.37945,69.604516,51.09837,696.0,182.0,0.2
7404,177.224567,51.707148,87.810573,51.739872,687.0,220.0,0.2
7405,199.842166,49.608893,73.892001,51.330111,732.0,214.0,0.2
7406,218.317631,42.804974,56.199881,49.731117,564.0,246.0,0.3
7407,231.735928,32.959744,39.550778,46.316049,587.0,185.0,0.4
7408,241.434215,21.386628,24.032416,39.317986,159.0,228.0,0.6
7409,248.779283,8.866759,9.500338,23.315486,46.0,110.0,0.7
7423,109.858818,5.739747,6.100001,16.482831,8.0,8.0,0.7
7424,116.816983,18.359989,20.398869,36.339849,238.0,69.0,0.5
7425,125.868784,30.177388,35.661877,44.781821,503.0,130.0,0.3
7426,138.265541,40.479156,52.046284,48.834307,682.0,125.0,0.2
7427,155.431289,48.100198,69.54152,50.785242,802.0,130.0,0.2
7428,177.233376,51.406139,87.793891,51.438692,825.0,129.0,0.2
7429,199.679327,49.32723,73.86079,51.023041,646.0,159.0,0.2
7430,218.065204,42.56834,56.128677,49.398684,698.0,191.0,0.2
7431,231.459753,32.768768,39.452582,45.932595,799.0,122.0,0.3
7432,241.157492,21.232742,23.919926,38.84822,648.0,96.0,0.2
7433,248.503511,8.742121,9.384419,22.764715,246.0,78.0,0.2
7447,110.124067,5.604934,5.966837,15.920309,2.0,7.0,0.3
7448,117.079162,18.197462,20.264521,35.834615,64.0,67.0,0.5
7449,126.127485,29.981897,35.537461,44.378421,175.0,185.0,0.7
7450,138.502619,40.24333,51.943917,48.492861,523.0,205.0,0.5
7451,155.591807,47.823434,69.474573,50.476503,683.0,192.0,0.3
7452,177.236387,51.10941,87.772807,51.141981,618.0,244.0,0.2
7453,199.515659,49.050634,73.834196,50.720761,420.0,219.0,0.3
7454,217.814563,42.336736,56.062242,49.072101,553.0,263.0,0.5
7455,231.186086,32.582661,39.359147,45.557062,313.0,225.0,0.7
7456,240.883414,21.083646,23.812258,38.391003,206.0,231.0,0.7
7457,248.230434,8.622279,9.273326,22.23742,39.0,79.0,0.8
7471,110.383632,5.469037,5.83195,15.370148,3.0,6.0,0.8
7472,117.334938,18.034054,20.12794,35.337506,65.0,57.0,0.9
7473,126.378661,29.786158,35.41037,43.980815,225.0,146.0,0.9
7474,138.730883,40.008394,51.838239,48.156245,203.0,284.0,0.8
7475,155.743372,47.549293,69.403714,50.172195,522.0,208.0,0.7
7476,177.2337,50.817074,87.747274,50.849799,477.0,340.0,0.7
7477,199.351168,48.779203,73.812317,50.423484,272.0,265.0,0.7
7478,217.565704,42.11026,56.000573,48.751423,95.0,208.0,0.8
7479,230.914955,32.401513,39.270573,45.189454,89.0,265.0,0.9
7480,240.612041,20.939418,23.709397,37.946213,161.0,232.0,0.9
7481,247.960137,8.507288,9.166994,21.732942,47.0,73.0,0.9
7495,110.637417,5.332122,5.695433,14.832018,4.0,6.0,1.0
7496,117.584232,17.86985,19.98928,34.848403,20.0,57.0,0.9
7497,126.622264,29.590285,35.280609,43.588899,82.0,123.0,0.9
7498,138.950353,39.774481,51.729163,47.824401,154.0,222.0,0.9
7499,155.886091,47.27791,69.32889,49.872461,140.0,292.0,0.9
7500,177.225415,50.52924,87.717316,50.562219,135.0,370.0,0.9
7501,199.185865,48.513036,73.795233,50.131292,78.0,326.0,0.9
7502,217.318627,41.889009,55.943924,48.436871,142.0,364.0,0.9
7503,230.646394,32.22541,39.187022,44.830043,335.0,228.0,0.9
7504,240.343435,20.800128,23.611471,37.514119,82.0,149.0,0.7
7505,247.692706,8.397201,9.065623,21.251205,291.0,88.0,0.6
7519,110.88533,5.194257,5.557345,14.305412,0.0,6.0,0.1
7520,117.826965,17.704937,19.848492,34.367299,40.0,83.0,0.1
7521,126.858249,29.394393,35.148202,43.202904,200.0,176.0,0.2
7522,139.161051,39.54173,51.616898,47.497607,366.0,254.0,0.1
7523,156.020073,47.009421,69.250046,49.577401,453.0,309.0,0.1
7524,177.211631,50.246019,87.682818,50.279384,474.0,331.0,0.0
7525,199.019764,48.252231,73.782945,49.844293,466.0,333.0,0.1
7526,217.073337,41.673077,55.892197,48.128505,359.0,330.0,0.1
7527,230.380438,32.054439,39.108459,44.478883,331.0,303.0,0.2
7528,240.077662,20.665847,23.518588,37.094739,90.0,203.0,0.4
7529,247.428229,8.292067,8.969159,20.791547,12.0,110.0,0.7
7543,111.12728,5.055081,5.41724,13.788646,10.0,5.0,0.2
7544,118.063064,17.539408,19.705736,33.894203,271.0,61.0,0.2
7545,127.086576,29.198598,35.013291,42.822734,505.0,102.0,0.3
7546,139.363005,39.310277,51.501305,47.175808,432.0,205.0,0.3
7547,156.145427,46.743959,69.16734,49.287114,397.0,245.0,0.4
7548,177.192449,49.967518,87.643738,50.001397,549.0,186.0,0.4
7549,198.852884,47.996882,73.775674,49.562616,198.0,293.0,0.6
7550,216.829841,41.462556,55.845549,47.826501,22.0,329.0,0.7
7551,230.117125,31.88868,39.035093,44.136182,79.0,317.0,0.9
7552,239.814787,20.536639,23.430818,36.688299,177.0,123.0,0.9
7553,247.166795,8.19193,8.877804,20.353885,52.0,63.0,0.8
7567,111.363179,4.915648,5.27634,13.284129,32.0,5.0,0.0
7568,118.292458,17.373355,19.560967,33.428928,426.0,48.0,0.0
7569,127.307209,29.003021,34.875829,42.448621,675.0,76.0,0.0
7570,139.556243,39.080257,51.382523,46.859101,680.0,129.0,0.1
7571,156.262263,46.481655,69.080583,49.001609,587.0,197.0,0.2
7572,177.167969,49.693845,87.600103,49.728374,720.0,212.0,0.3
7573,198.685243,47.747081,73.773259,49.286419,270.0,272.0,0.4
7574,216.588152,41.257536,55.804123,47.531045,117.0,310.0,0.5
7575,229.856497,31.728211,38.966898,43.802039,134.0,324.0,0.7
7576,239.55488,20.412568,23.348271,36.294802,135.0,163.0,0.7
7577,246.908495,8.096832,8.791438,19.937384,61.0,70.0,0.8
7591,111.592943,4.775548,5.134149,12.790125,0.0,6.0,0.9
7592,118.51508,17.206874,19.414348,32.971553,8.0,64.0,0.9
7593,127.520116,28.80778,34.735907,42.080416,35.0,225.0,0.9
7594,139.740801,38.851808,51.260551,46.547618,52.0,195.0,0.9
7595,156.370691,46.222642,68.989895,48.721118,91.0,322.0,0.9
7596,177.138288,49.425105,87.551871,49.460424,8.0,217.0,0.9
7597,198.516868,47.502923,73.775921,49.015785,28.0,271.0,0.9
7598,216.348285,41.058103,55.767857,47.242139,11.0,239.0,1.0
7599,229.598596,31.573109,38.903938,43.4766,3.0,191.0,1.0
7600,239.29801,20.29369,23.270903,35.914183,4.0,105.0,1.0
7601,246.653422,8.006808,8.710334,19.542101,4.0,80.0,1.0
7615,111.816487,4.634853,4.990658,12.305962,1.0,4.0,1.0
7616,118.730866,17.040063,19.26586,32.521895,29.0,88.0,0.9
7617,127.725269,28.612997,34.593598,41.718298,173.0,142.0,0.9
7618,139.916715,38.625065,51.135422,46.241457,597.0,155.0,0.7
7619,156.470823,45.967048,68.895273,48.445614,788.0,120.0,0.4
7620,177.103508,49.161402,87.499086,49.197646,775.0,154.0,0.2
7621,198.347787,47.264494,73.783689,48.750792,774.0,148.0,0.2
7622,216.11026,40.86434,55.736874,46.960008,655.0,181.0,0.3
7623,229.34347,31.423446,38.846381,43.159961,326.0,251.0,0.4
7624,239.044251,20.180061,23.198917,35.546702,275.0,159.0,0.6
7625,246.401669,7.921893,8.634373,19.16731,35.0,84.0,0.7
7639,112.033732,4.49364,4.846047,11.831635,0.0,4.0,0.8
7640,118.939755,16.873022,19.115711,32.080129,57.0,68.0,0.7
7641,127.922645,28.418795,34.448995,41.362348,143.0,131.0,0.7
7642,140.084026,38.400165,51.007318,45.940711,372.0,239.0,0.6
7643,156.562768,45.715003,68.7968,48.175325,408.0,260.0,0.5
7644,177.063726,48.902841,87.441625,48.94012,493.0,274.0,0.4
7645,198.178029,47.031885,73.796541,48.491598,332.0,388.0,0.5
7646,215.8741,40.676331,55.711315,46.684691,413.0,303.0,0.6
7647,229.091169,31.279289,38.794195,42.852206,248.0,222.0,0.8
7648,238.793677,20.071733,23.132236,35.192143,326.0,171.0,0.6
7649,246.153331,7.842114,8.563691,18.81277,110.0,89.0,0.4
7663,112.2446,4.351988,4.700446,11.366842,3.0,3.0,0.6
7664,119.141691,16.705852,18.963827,31.645936,0.0,82.0,0.7
7665,128.112223,28.225296,34.302159,41.01253,129.0,210.0,0.9
7666,140.242778,38.177244,50.876114,45.64543,86.0,216.0,0.9
7667,156.646639,45.466634,68.694382,47.910275,179.0,264.0,0.9
7668,177.019043,48.649521,87.379532,48.687994,415.0,186.0,0.9
7669,198.007629,46.805181,73.814502,48.238324,94.0,318.0,0.9
7670,215.639832,40.494152,55.6911,46.41637,152.0,342.0,0.9
7671,228.841743,31.140706,38.747551,42.553579,157.0,253.0,0.9
7672,238.546364,19.968753,23.071066,34.85081,91.0,174.0,0.9
7673,245.908504,7.767499,8.49831,18.477947,97.0,64.0,0.9
7687,112.449017,4.209984,4.55378,10.910954,0.0,4.0,0.9
7688,119.336619,16.538658,18.810439,31.219609,13.0,56.0,0.9
7689,128.293987,28.032624,34.153133,40.668976,38.0,117.0,0.9
7690,140.393016,37.956436,50.742053,45.355711,61.0,321.0,0.9
7691,156.722547,45.222066,68.588249,47.650563,75.0,153.0,0.9
7692,176.969557,48.401543,87.312852,48.441334,124.0,313.0,0.9
7693,197.836625,46.584466,73.837629,47.991014,79.0,338.0,0.9
7694,215.407486,40.317881,55.676352,46.155174,124.0,201.0,0.9
7695,228.595248,31.007758,38.706362,42.263998,61.0,350.0,0.9
7696,238.30239,19.871166,23.015305,34.522471,38.0,110.0,0.9
7697,245.667285,7.698068,8.438253,18.162495,23.0,95.0,0.9
7711,112.64691,4.067716,4.406249,10.463911,1.0,3.0,0.0
7712,119.52449,16.371545,18.655601,30.800956,135.0,68.0,0.0
7713,128.467926,27.840905,34.002097,40.331776,389.0,133.0,0.0
7714,140.534791,37.737877,50.605117,45.071657,550.0,184.0,0.0
7715,156.790605,44.981424,68.478269,47.396255,629.0,217.0,0.0
7716,176.915368,48.159005,87.24155,48.200298,660.0,231.0,0.0
7717,197.665056,46.369823,73.866008,47.749861,669.0,232.0,0.1
7718,215.177095,40.147591,55.66713,45.901143,589.0,235.0,0.1
7719,228.35174,30.880506,38.670756,41.983649,530.0,205.0,0.2
7720,238.061835,19.779011,22.965126,34.207233,444.0,148.0,0.1
7721,245.429772,7.633838,8.383577,17.86599,220.0,88.0,0.1
7735,112.838209,3.925277,4.257969,10.025494,17.0,3.0,0.0
7736,119.705258,16.20462,18.499407,30.390045,307.0,48.0,0.0
7737,128.63403,27.650264,33.84912,40.000952,622.0,78.0,0.0
7738,140.668155,37.521701,50.465401,44.793367,687.0,111.0,0.1
7739,156.850923,44.744831,68.364681,47.147584,754.0,132.0,0.1
7740,176.856575,47.922003,87.165597,47.964916,762.0,171.0,0.2
7741,197.492965,46.161332,73.899525,47.514868,754.0,154.0,0.2
7742,214.948697,39.983352,55.663391,45.654359,776.0,135.0,0.2
7743,228.11128,30.759004,38.640842,41.712606,668.0,186.0,0.2
7744,237.824779,19.692326,22.92052,33.905067,528.0,142.0,0.2
7745,245.196063,7.574824,8.334315,17.588024,377.0,73.0,0.2
7759,113.022848,3.782765,4.10908,9.595551,0.0,3.0,0.0
7760,119.878877,16.037992,18.341914,29.986698,26.0,73.0,0.0
7761,128.792294,27.460827,33.694312,39.676652,184.0,169.0,0.0
7762,140.793162,37.30804,50.323059,44.520899,323.0,252.0,0.0
7763,156.903615,44.512406,68.247333,46.904492,409.0,309.0,0.0
7764,176.793277,47.690634,87.085203,47.73534,438.0,335.0,0.0
7765,197.320398,45.959071,73.938294,47.286237,322.0,381.0,0.1
7766,214.722332,39.825233,55.665215,45.414994,325.0,343.0,0.1
7767,227.873929,30.643306,38.616551,41.450938,307.0,273.0,0.2
7768,237.591306,19.611143,22.881541,33.616019,189.0,193.0,0.2
7769,244.966259,7.521037,8.290472,17.328241,34.0,100.0,0.2
7783,113.200764,3.640281,3.959583,9.173604,0.0,2.0,0.9
7784,120.04531,15.87177,18.183263,29.590989,1.0,36.0,1.0
7785,128.942718,27.272719,33.537746,39.358852,5.0,89.0,1.0
7786,140.90987,37.097027,50.178128,44.254406,1.0,134.0,1.0
7787,156.948792,44.284271,68.126513,46.667129,2.0,128.0,1.0
7788,176.725573,47.46499,87.000264,47.511602,11.0,222.0,1.0
7789,197.147403,45.763116,73.98228,47.063998,78.0,334.0,1.0
7790,214.498044,39.673299,55.672637,45.183085,88.0,183.0,1.0
7791,227.639751,30.533461,38.597979,41.198706,10.0,196.0,1.0
7792,237.361499,19.535494,22.848206,33.339896,8.0,100.0,1.0
7793,244.740459,7.472482,8.252134,17.086265,26.0,44.0,1.0
7807,113.371895,3.49793,3.809679,8.759623,1.0,2.0,0.5
7808,120.204519,15.706067,18.023639,29.203033,63.0,62.0,0.6
7809,129.085304,27.086069,33.379617,39.047655,134.0,118.0,0.7
7810,141.018338,36.888794,50.030726,43.993901,266.0,156.0,0.7
7811,156.986566,44.060543,68.002133,46.435607,256.0,267.0,0.8
7812,176.653563,47.245162,86.910844,47.2939,94.0,311.0,0.9
7813,196.974031,45.573542,74.031454,46.848277,57.0,259.0,0.9
7814,214.275877,39.527612,55.685734,44.958754,4.0,238.0,1.0
7815,227.408812,30.429515,38.585124,40.955988,21.0,152.0,1.0
7816,237.135444,19.465403,22.820567,33.076841,33.0,178.0,1.0
7817,244.518763,7.429162,8.219262,16.861604,53.0,77.0,0.9
7831,113.536184,3.355821,3.65956,8.35365,0.0,2.0,0.7
7832,120.356471,15.540995,17.863146,28.822759,28.0,68.0,0.4
7833,129.220056,26.901001,33.219985,38.743155,181.0,162.0,0.2
7834,141.118629,36.68347,49.881007,43.739541,330.0,238.0,0.2
7835,157.01705,43.841337,67.87449,46.210037,350.0,305.0,0.3
7836,176.577345,47.03124,86.817,47.082224,377.0,326.0,0.4
7837,196.800334,45.39042,74.085828,46.639151,396.0,305.0,0.4
7838,214.055882,39.388231,55.704355,44.74208,303.0,313.0,0.3
7839,227.181182,30.331511,38.578022,40.72283,262.0,265.0,0.3
7840,236.913227,19.400892,22.798588,32.826656,234.0,177.0,0.3
7841,244.301273,7.391077,8.191914,16.654031,18.0,94.0,0.4
