Unnamed: 0,Hoy,SD_Angle,SD_Position,vis,Shaded_Ratio,Unshaded_Ratio,PVG
3706,6972,20,-0.04,0.26086957,0.7764,0.2236,126.56671358510597
3707,6973,86,0.13,0.86956522,0.1865,0.8135,280.6134968754638
3708,6974,69,0.11,0.73913043,0.3257,0.6743,186.8735408086423
3709,6975,51,-0.06,0.39130435,0.6697,0.3303,155.9164328794921
3710,6976,22,-0.06,0.39130435,0.6692,0.3308,54.47155705228707
3711,6977,64,-0.02,0.26086957,0.7536,0.2464,4.087520002571914
3712,6991,17,-0.07,0.43478261,0.6479,0.3521,32.82608782596932
3713,6992,28,-0.02,0.13043478,0.8887,0.1113,89.00417400066338
3714,6993,5,0.03,0.13043478,0.811,0.189,88.50187672007397
3715,6994,52,0.13,0.86956522,0.2271,0.7729,152.27817531768207
3716,6995,89,0.14,0.91304348,0.1479,0.8521,244.8428572174061
3717,6996,23,-0.1,0.65217391,0.4106,0.5894,366.0037440034445
3718,6997,1,0.1,0.60869565,0.3699,0.6301,316.3974712216088
3719,6998,86,-0.12,0.82608696,0.2846,0.7154,236.47471783601648
3720,6999,14,-0.04,0.26086957,0.7678,0.2322,205.55495730935635
3721,7000,45,-0.05,0.34782609,0.7078,0.2922,88.63402599961883
3722,7001,25,0.03,0.13043478,0.844,0.156,3.925565692996405
3723,7015,6,0.03,0.13043478,0.8486,0.1514,69.50099641287099
3724,7016,82,-0.04,0.34782609,0.7414,0.2586,108.74804592786296
3725,7017,2,-0.06,0.39130435,0.6606,0.3394,194.42811986582433
3726,7018,22,0.13,0.82608696,0.2271,0.7729,315.45491614070266
3727,7019,52,0.1,0.65217391,0.3857,0.6143,420.68596461581063
3728,7020,24,-0.12,0.7826087,0.2886,0.7114,461.7214979929237
3729,7021,28,-0.05,0.30434783,0.7149,0.2851,437.9551315294988
3730,7022,1,-0.04,0.26086957,0.7617,0.2383,313.63454164544663
3731,7023,53,-0.06,0.39130435,0.6514,0.3486,243.06552683146867
3732,7024,30,0.05,0.26086957,0.6982,0.3018,134.09733265488094
3733,7025,90,-0.05,0.43478261,0.4472,0.5528,3.964582949145237
3734,7039,57,-0.05,0.34782609,0.7221,0.2779,32.22600151992159
3735,7040,90,-0.07,0.52173913,0.5671,0.4329,45.29682382834207
3736,7041,58,-0.01,0.17391304,0.9375,0.0625,56.51292822626399
3737,7042,56,0.09,0.60869565,0.4588,0.5412,65.60230700766562
3738,7043,0,-0.07,0.43478261,0.5838,0.4162,72.15350563820878
3739,7044,86,0.13,0.86956522,0.187,0.813,90.61148398740386
3740,7045,36,0.05,0.26086957,0.6748,0.3252,79.3334677564993
3741,7046,34,0.12,0.73913043,0.2663,0.7337,84.78439390944084
3742,7047,65,-0.03,0.26086957,0.8166,0.1834,79.32173683265307
3743,7048,47,-0.05,0.34782609,0.7078,0.2922,35.90357623383763
3744,7049,31,0.01,0.04347826,0.9431,0.0569,2.390458761344226
3745,7063,24,-0.04,0.26086957,0.7927,0.2073,39.75984079965868
3746,7064,30,0.02,0.08695652,0.8709,0.1291,104.87406004938241
3747,7065,52,-0.03,0.2173913,0.8293,0.1707,127.51878112495285
3748,7066,21,0.11,0.69565217,0.343,0.657,89.34268085733856
3749,7067,0,0.01,0.0,0.9207,0.0793,123.87441414910775
3750,7068,46,0.08,0.47826087,0.4919,0.5081,136.78884923646464
3751,7069,51,0.06,0.34782609,0.6123,0.3877,48.55198331320591
3752,7070,49,0.02,0.13043478,0.8577,0.1423,51.34808334624145
3753,7071,50,-0.1,0.65217391,0.4197,0.5803,92.3556473297589
3754,7072,5,0.04,0.2173913,0.7546,0.2454,27.59479152802547
3755,7073,21,-0.07,0.43478261,0.6372,0.3628,1.270961739861671
3756,7087,6,0.02,0.08695652,0.8963,0.1037,22.073820525089317
3757,7088,54,-0.09,0.60869565,0.5036,0.4964,118.15295993564932
3758,7089,29,-0.06,0.39130435,0.6606,0.3394,273.9545054702699
3759,7090,52,0.14,0.91304348,0.1692,0.8308,344.1565925394843
3760,7091,90,0.11,0.91304348,0.3262,0.6738,272.3449629955959
3761,7092,31,-0.03,0.2173913,0.8374,0.1626,415.7929938132725
3762,7093,35,0.14,0.86956522,0.126,0.874,390.05686353928496
3763,7094,48,-0.12,0.7826087,0.3049,0.6951,324.74489383394047
3764,7095,25,0.03,0.13043478,0.8064,0.1936,197.21134071195414
3765,7096,42,0.05,0.26086957,0.69,0.31,79.2560597132477
3766,7097,49,0.03,0.17391304,0.8277,0.1723,1.610451392444802
3767,7111,45,-0.05,0.34782609,0.7393,0.2607,69.60312924549233
3768,7112,42,-0.08,0.52173913,0.5595,0.4405,197.46169851841844
3769,7113,82,0.14,0.91304348,0.19,0.81,215.67861003892662
3770,7114,55,0.08,0.52173913,0.5168,0.4832,377.08454623233365
3771,7115,36,0.14,0.86956522,0.1479,0.8521,431.483778771206
3772,7116,61,0.11,0.73913043,0.3089,0.6911,438.48136729209347
3773,7117,86,0.12,0.82608696,0.2475,0.7525,265.9450513631981
3774,7118,81,0.12,0.7826087,0.2658,0.7342,277.1445531461218
3775,7119,38,-0.05,0.34782609,0.7094,0.2907,274.5376151470843
3776,7120,66,-0.09,0.60869565,0.47,0.53,93.44632775664596
3777,7121,67,-0.01,0.26086957,0.6474,0.3526,3.4435109946433435
3778,7135,64,0.0,0.30434783,0.7073,0.2927,45.06456109553006
3779,7136,44,-0.06,0.39130435,0.6687,0.3313,146.65125687794995
3780,7137,68,-0.05,0.34782609,0.7165,0.2835,225.80961119622754
3781,7138,78,0.0,0.43478261,0.9726,0.0274,266.97637673036024
3782,7139,87,0.12,0.82608696,0.2668,0.7332,251.87238573841822
3783,7140,34,-0.02,0.13043478,0.8984,0.1016,382.25512472674274
3784,7141,18,-0.03,0.17391304,0.8171,0.1829,355.54831989655554
3785,7142,26,-0.11,0.69565217,0.3653,0.6347,290.8778717421217
3786,7143,29,-0.04,0.26086957,0.7678,0.2322,175.66300320642105
3787,7144,0,0.07,0.39130435,0.5859,0.4141,50.508210148865686
3788,7145,37,-0.01,0.08695652,0.9385,0.0615,0.9274098729783726
3789,7159,27,-0.03,0.2173913,0.8445,0.1555,16.949777858854443
3790,7160,58,0.0,0.26086957,0.9497,0.0503,81.52871482228659
3791,7161,38,-0.02,0.13043478,0.8862,0.1138,69.78578867372005
3792,7162,34,0.1,0.60869565,0.4009,0.5991,138.39493061895396
3793,7163,54,0.07,0.43478261,0.564,0.436,90.68537135171205
3794,7164,33,-0.05,0.34782609,0.7154,0.2846,183.33059173726087
3795,7165,58,0.1,0.65217391,0.3694,0.6306,121.13777064893748
3796,7166,41,0.04,0.2173913,0.7419,0.2581,64.07360102718526
3797,7167,43,0.06,0.34782609,0.6326,0.3674,101.70605965462275
3798,7168,5,0.03,0.13043478,0.8115,0.1885,25.396889200137682
3799,7169,53,-0.06,0.39130435,0.6474,0.3526,1.0269776724789268
3800,7183,30,-0.04,0.26086957,0.7922,0.2078,70.03035135992026
3801,7184,16,-0.07,0.43478261,0.6148,0.3852,191.84289354258883
3802,7185,36,-0.08,0.52173913,0.5478,0.4522,305.25633002137454
3803,7186,73,0.14,0.91304348,0.1692,0.8308,319.96411589523024
3804,7187,45,-0.11,0.69565217,0.3659,0.6341,476.4996713566907
3805,7188,68,-0.12,0.7826087,0.2683,0.7317,399.12886932975215
3806,7189,43,-0.05,0.34782609,0.7144,0.2856,418.04221486359546
3807,7190,38,0.0,0.13043478,0.9797,0.0203,351.7505766704645
3808,7191,34,0.05,0.26086957,0.6905,0.3095,215.5310000615328
3809,7192,24,0.03,0.13043478,0.8115,0.1885,84.54377497909319
3810,7193,62,-0.06,0.39130435,0.6362,0.3638,1.09614504002993
3811,7207,61,-0.08,0.52173913,0.561,0.439,54.942806694145766
3812,7208,5,-0.09,0.56521739,0.5051,0.4949,168.66707403503392
3813,7209,47,-0.01,0.13043478,0.9405,0.0595,309.40150643733386
3814,7210,82,-0.14,0.91304348,0.1692,0.8308,282.1384952547316
3815,7211,17,0.13,0.82608696,0.2073,0.7927,414.08262615049216
3816,7212,75,-0.13,0.86956522,0.2073,0.7927,374.9533628298774
3817,7213,47,0.07,0.39130435,0.5528,0.4472,421.4393708950399
3818,7214,87,0.01,0.52173913,0.7901,0.2099,238.74152582386523
3819,7215,4,-0.03,0.17391304,0.8257,0.1743,228.39751947424693
3820,7216,38,0.04,0.2173913,0.7515,0.2485,97.73280276327434
3821,7217,78,0.01,0.39130435,0.4172,0.5828,0.0
3822,7231,56,0.03,0.26086957,0.7536,0.2464,37.55994434499
3823,7232,41,-0.09,0.56521739,0.5046,0.4954,145.99408266277348
3824,7233,60,-0.05,0.34782609,0.7165,0.2835,242.38910386914284
3825,7234,28,-0.03,0.2173913,0.8257,0.1743,261.049528095143
3826,7235,86,0.03,0.56521739,0.8003,0.1997,274.4770492655117
3827,7236,24,-0.05,0.30434783,0.7154,0.2846,368.6629365857773
3828,7237,20,0.11,0.69565217,0.3089,0.6911,358.4159801872849
3829,7238,55,0.13,0.86956522,0.2068,0.7932,283.2776351248097
3830,7239,83,-0.01,0.47826087,0.7337,0.2663,122.30267398452831
3831,7240,60,0.06,0.43478261,0.6336,0.3664,47.93775939934883
3832,7241,34,0.04,0.2173913,0.781,0.219,0.01874293931951274
3833,7255,58,0.06,0.39130435,0.6585,0.3415,33.308739344447936
3834,7256,4,0.05,0.26086957,0.7063,0.2937,104.99735585402478
3835,7257,45,0.02,0.13043478,0.8674,0.1326,218.50244316257888
3836,7258,31,0.09,0.56521739,0.4588,0.5412,285.714144925817
3837,7259,85,-0.02,0.52173913,0.8582,0.1418,254.95534490376613
3838,7260,8,0.13,0.82608696,0.187,0.813,293.73072050420967
3839,7261,24,0.13,0.82608696,0.187,0.813,290.92917526423525
3840,7262,28,-0.09,0.56521739,0.4644,0.5356,172.42940461149982
3841,7263,16,-0.1,0.65217391,0.4202,0.5798,87.3285417801723
3842,7264,33,-0.02,0.13043478,0.8831,0.1169,20.31565915766611
3843,7265,59,-0.04,0.26086957,0.6408,0.3592,0.12837371929089786
3844,7279,0,-0.01,0.04347826,0.9482,0.0518,90.04316936069013
3845,7280,46,-0.02,0.17391304,0.8836,0.1164,200.02888394235137
3846,7281,75,-0.05,0.34782609,0.69,0.31,242.7906901351642
3847,7282,52,0.13,0.86956522,0.2271,0.7729,394.69416446258174
3848,7283,77,0.06,0.60869565,0.6235,0.3765,339.4756739589417
3849,7284,30,0.03,0.13043478,0.7967,0.2033,482.6034717565328
3850,7285,90,0.09,0.86956522,0.4289,0.5711,273.387416862504
3851,7286,84,0.11,0.82608696,0.3252,0.6748,247.47478198797367
3852,7287,30,-0.07,0.43478261,0.594,0.406,263.3111716077768
3853,7288,40,0.02,0.13043478,0.8613,0.1387,106.35533389774463
3854,7289,67,0.02,0.30434783,0.5381,0.4619,0.9846999172682521
3855,7303,9,-0.11,0.69565217,0.4299,0.5701,35.328798891164816
3856,7304,42,0.05,0.26086957,0.7063,0.2937,132.52510530433887
3857,7305,14,0.03,0.13043478,0.8064,0.1936,236.35431161727604
3858,7306,48,0.11,0.69565217,0.343,0.657,323.4270576497876
3859,7307,90,0.1,1.0,0.3857,0.6143,250.87948557456556
3860,7308,30,-0.06,0.39130435,0.6545,0.3455,377.61416567447776
3861,7309,9,0.13,0.82608696,0.187,0.813,312.73510403819796
3862,7310,6,-0.08,0.52173913,0.5239,0.4761,233.90736784597897
3863,7311,84,-0.01,0.47826087,0.7368,0.2632,104.93218658786685
3864,7312,25,-0.06,0.39130435,0.6799,0.3201,35.913486352741515
3865,7313,44,0.08,0.47826087,0.5696,0.4304,0.0
3866,7327,51,-0.09,0.60869565,0.498,0.502,42.34820998383345
3867,7328,46,-0.11,0.69565217,0.3943,0.6057,141.01816614543498
3868,7329,56,0.0,0.2173913,0.9568,0.0432,205.4567966171916
3869,7330,62,-0.14,0.91304348,0.188,0.812,240.64983866984448
3870,7331,15,-0.02,0.13043478,0.8811,0.1189,222.11669719810877
3871,7332,58,0.09,0.60869565,0.4309,0.5691,327.2929321262134
3872,7333,47,0.14,0.86956522,0.126,0.874,223.71031368209302
3873,7334,56,0.12,0.7826087,0.2663,0.7337,211.65082479875713
3874,7335,18,0.03,0.13043478,0.8064,0.1936,109.02794046564702
3875,7336,55,0.01,0.17391304,0.9253,0.0747,41.675834464247814
3876,7337,73,0.03,0.34782609,0.4721,0.5279,0.0
3877,7351,37,0.03,0.13043478,0.8247,0.1753,19.498877215852364
3878,7352,73,0.04,0.34782609,0.7642,0.2358,80.0857509374049
3879,7353,46,-0.06,0.39130435,0.6494,0.3506,162.14794158223063
3880,7354,25,-0.09,0.56521739,0.4782,0.5219,151.2957197666724
3881,7355,47,-0.02,0.17391304,0.8811,0.1189,93.08472025556466
3882,7356,24,-0.01,0.08695652,0.939,0.061,226.90904976623037
3883,7357,47,0.1,0.60869565,0.3699,0.6301,238.88003230765577
3884,7358,79,0.09,0.69565217,0.4441,0.5559,98.16651642514996
3885,7359,29,-0.04,0.26086957,0.7678,0.2322,167.24147163904317
3886,7360,50,0.05,0.26086957,0.717,0.283,42.73914543829294
3887,7361,22,-0.06,0.39130435,0.6799,0.3201,0.0
3888,7375,49,0.01,0.13043478,0.7434,0.2566,19.17642815688929
3889,7376,21,-0.02,0.13043478,0.9085,0.0915,40.10240075660121
3890,7377,0,0.11,0.69565217,0.343,0.657,46.96238132298389
3891,7378,0,-0.06,0.39130435,0.6519,0.3481,33.558115538280134
3892,7379,7,-0.03,0.17391304,0.8216,0.1784,127.61045505399875
3893,7380,21,-0.05,0.30434783,0.6951,0.3049,29.772919897015015
3894,7381,45,-0.05,0.34782609,0.6946,0.3054,43.616040342186636
3895,7382,62,0.07,0.43478261,0.5635,0.4365,59.2333646655676
3896,7383,53,0.01,0.17391304,0.9162,0.0838,69.2230111929396
3897,7384,70,-0.02,0.30434783,0.7556,0.2444,36.68754935272156
3898,7385,38,0.05,0.26086957,0.7322,0.2678,0.0
3899,7399,78,-0.11,0.73913043,0.3709,0.6291,22.29914222768905
3900,7400,54,0.04,0.30434783,0.7759,0.2241,50.8275170907021
3901,7401,40,0.02,0.13043478,0.8577,0.1423,80.62063355201313
3902,7402,13,0.13,0.82608696,0.2271,0.7729,101.56901817245782
3903,7403,3,-0.03,0.17391304,0.8216,0.1784,288.17907105063057
3904,7404,34,-0.01,0.08695652,0.939,0.061,331.1813190786586
3905,7405,69,0.14,0.91304348,0.1255,0.8745,277.4634266265576
3906,7406,48,0.1,0.60869565,0.3852,0.6148,227.41687149740926
3907,7407,63,0.01,0.2173913,0.9111,0.0889,122.75765057515147
3908,7408,58,-0.05,0.34782609,0.717,0.283,25.80850473698892
3909,7409,0,0.07,0.39130435,0.6265,0.3735,0.0
3910,7423,32,-0.1,0.65217391,0.4654,0.5346,18.556929715447595
3911,7424,65,-0.09,0.60869565,0.4873,0.5127,118.8510745422993
3912,7425,60,-0.06,0.39130435,0.6458,0.3542,259.47264887429503
3913,7426,85,0.04,0.56521739,0.7434,0.2566,242.32665388940902
3914,7427,70,0.07,0.52173913,0.564,0.436,360.0280137072977
3915,7428,0,0.08,0.47826087,0.4919,0.5081,409.1878923719762
3916,7429,63,0.11,0.73913043,0.3084,0.6916,383.09653473084376
3917,7430,1,-0.07,0.43478261,0.5833,0.4167,318.9451759628845
3918,7431,43,-0.05,0.34782609,0.7094,0.2907,241.69601948481048
3919,7432,40,-0.07,0.47826087,0.6047,0.3953,81.68166731430313
3920,7433,7,0.06,0.34782609,0.6799,0.3201,0.0834048074739155
3921,7447,22,0.05,0.26086957,0.7332,0.2668,21.41050988526603
3922,7448,67,-0.04,0.34782609,0.7525,0.2475,64.3586201331905
3923,7449,61,-0.07,0.47826087,0.5894,0.4106,105.74459823501482
3924,7450,6,0.03,0.13043478,0.8064,0.1936,88.02954891266899
3925,7451,25,0.1,0.60869565,0.3857,0.6143,57.947082390264306
3926,7452,0,-0.03,0.17391304,0.8171,0.1829,122.44931356518819
3927,7453,42,0.06,0.34782609,0.6138,0.3862,76.24732839244496
3928,7454,45,0.02,0.13043478,0.8608,0.1392,50.22652163218839
3929,7455,58,0.0,0.26086957,0.9644,0.0356,52.67417459993681
3930,7456,16,-0.09,0.56521739,0.5112,0.4888,12.17294782082407
3931,7457,46,-0.01,0.13043478,0.7591,0.2409,0.0
3932,7471,5,0.03,0.13043478,0.8399,0.1601,16.838569523356103
3933,7472,30,0.05,0.26086957,0.7175,0.2825,75.14788002736023
3934,7473,37,-0.1,0.65217391,0.4192,0.5808,108.64338710181408
3935,7474,28,-0.05,0.30434783,0.7099,0.2901,265.99934661251314
3936,7475,0,0.1,0.60869565,0.3857,0.6143,100.7916292944375
3937,7476,42,0.11,0.69565217,0.3089,0.6911,280.1152187659315
3938,7477,45,0.13,0.82608696,0.187,0.813,238.45365869884367
3939,7478,68,-0.03,0.26086957,0.814,0.186,114.92583955843084
3940,7479,23,0.12,0.73913043,0.2851,0.7149,78.87588526455626
3941,7480,83,-0.08,0.56521739,0.5183,0.4817,19.0576781827853
3942,7481,9,0.03,0.13043478,0.8399,0.1601,0.0
3943,7495,59,0.04,0.30434783,0.6423,0.3577,15.630547095408778
3944,7496,17,0.04,0.2173913,0.7744,0.2256,35.69355364896408
3945,7497,19,-0.05,0.30434783,0.7099,0.2901,53.08266691733481
3946,7498,66,-0.01,0.26086957,0.938,0.062,84.08566454439688
3947,7499,1,0.09,0.52173913,0.4451,0.5549,81.69132610604964
3948,7500,14,0.1,0.60869565,0.3699,0.6301,126.53874768697192
3949,7501,33,-0.13,0.82608696,0.2073,0.7927,102.5418920881398
3950,7502,82,-0.1,0.69565217,0.3847,0.6153,130.6740304530327
3951,7503,71,-0.07,0.47826087,0.5727,0.4273,63.66330788633387
3952,7504,14,-0.04,0.26086957,0.7932,0.2068,18.02595190453339
3953,7505,73,-0.03,0.30434783,0.4233,0.5767,0.0
3954,7519,64,0.04,0.30434783,0.5884,0.4116,23.229367027665763
3955,7520,70,-0.06,0.43478261,0.6286,0.3714,78.09306821108162
3956,7521,51,-0.11,0.69565217,0.3608,0.6392,166.63697817802046
3957,7522,42,0.07,0.39130435,0.5747,0.4253,143.98298168085702
3958,7523,73,0.06,0.52173913,0.6235,0.3765,214.06518527899578
3959,7524,46,0.12,0.73913043,0.248,0.752,188.86709994708
3960,7525,51,-0.04,0.26086957,0.7525,0.2475,128.4461495706026
3961,7526,10,0.1,0.60869565,0.3852,0.6148,39.65740336473521
3962,7527,56,-0.05,0.34782609,0.7012,0.2988,41.760978505160324
3963,7528,11,0.03,0.13043478,0.8303,0.1697,30.706241982822142
3964,7529,58,-0.06,0.39130435,0.6275,0.3725,0.0
3965,7543,74,-0.05,0.34782609,0.4228,0.5772,19.3700495461955
3966,7544,5,0.04,0.2173913,0.7744,0.2256,97.88034474720699
3967,7545,53,0.03,0.2173913,0.7967,0.2033,220.79552913146284
3968,7546,27,0.03,0.13043478,0.8064,0.1936,229.27148615260802
3969,7547,40,0.13,0.82608696,0.2073,0.7927,352.4513582566222
3970,7548,14,0.1,0.60869565,0.3699,0.6301,297.71341403916256
3971,7549,39,0.12,0.73913043,0.248,0.752,284.8287639387236
3972,7550,41,0.12,0.73913043,0.2663,0.7337,264.4196394429543
3973,7551,88,-0.09,0.60869565,0.436,0.564,93.58309906023041
3974,7552,20,-0.04,0.26086957,0.7932,0.2068,24.81211055882451
3975,7553,71,0.08,0.56521739,0.4035,0.5965,0.0
3976,7567,64,-0.05,0.34782609,0.4309,0.5691,27.56218144171861
3977,7568,79,-0.14,0.91304348,0.1905,0.8095,87.17907758684697
3978,7569,28,-0.03,0.2173913,0.8252,0.1748,289.8815876385234
3979,7570,38,0.0,0.13043478,0.9802,0.0198,357.68301605019644
3980,7571,60,0.1,0.65217391,0.3857,0.6143,393.83628267148123
3981,7572,10,0.14,0.86956522,0.126,0.874,402.10180576349927
3982,7573,69,0.11,0.73913043,0.3084,0.6916,321.18578838000775
3983,7574,30,0.1,0.60869565,0.3852,0.6148,344.08716778573967
3984,7575,16,-0.02,0.13043478,0.8836,0.1164,212.34032010262715
3985,7576,24,-0.08,0.52173913,0.5676,0.4324,57.068877176002275
3986,7591,59,0.01,0.17391304,0.595,0.405,32.158327267890314
3987,7592,84,-0.04,0.39130435,0.5132,0.4868,92.44413537716584
3988,7593,43,-0.03,0.2173913,0.8186,0.1814,287.0353151156836
3989,7594,10,0.1,0.60869565,0.4009,0.5991,386.3450954681903
3990,7595,19,0.0,0.04347826,0.9802,0.0198,441.1036475788713
3991,7596,88,-0.05,0.39130435,0.6748,0.3252,269.9679131100969
3992,7597,43,-0.06,0.39130435,0.6336,0.3664,397.5563477231046
3993,7598,52,-0.02,0.17391304,0.8786,0.1214,264.9197277993558
3994,7599,39,-0.03,0.2173913,0.8252,0.1748,176.77741974151053
3995,7600,62,-0.04,0.30434783,0.7627,0.2373,39.77203903574201
3996,7615,64,-0.04,0.34782609,0.5224,0.4776,22.300982892260286
3997,7616,29,0.02,0.08695652,0.8841,0.1159,140.40554750244732
3998,7617,76,-0.05,0.34782609,0.6662,0.3338,192.6266152870914
3999,7618,31,-0.09,0.56521739,0.4782,0.5219,383.84390598091403
4000,7619,78,0.12,0.7826087,0.2668,0.7332,312.74320644546646
4001,7620,72,0.14,0.91304348,0.126,0.874,350.8280445035479
4002,7621,66,0.11,0.73913043,0.3084,0.6916,340.59958287177403
4003,7622,34,-0.03,0.2173913,0.8211,0.1789,311.9727606639238
4004,7623,32,-0.1,0.65217391,0.4202,0.5798,185.20722514738392
4005,7624,58,0.02,0.2173913,0.8171,0.1829,29.735920289100424
4006,7640,57,-0.07,0.47826087,0.5991,0.4009,86.24115243896556
4007,7641,28,0.04,0.2173913,0.7485,0.2515,170.843393372194
4008,7642,65,-0.07,0.47826087,0.5935,0.4065,256.5988743924192
4009,7643,31,-0.03,0.2173913,0.8216,0.1784,290.7684843607165
4010,7644,18,0.06,0.34782609,0.6138,0.3862,188.31843225107642
4011,7645,13,-0.05,0.30434783,0.6951,0.3049,123.21027758757157
4012,7646,7,0.13,0.82608696,0.2068,0.7932,172.8330352691682
4013,7647,40,-0.02,0.13043478,0.8831,0.1169,85.76991015188099
4014,7648,81,0.02,0.47826087,0.5178,0.4822,16.047450784466772
4015,7664,85,0.03,0.56521739,0.4599,0.5401,77.53600163086985
4016,7665,4,-0.04,0.26086957,0.7678,0.2322,268.113898155241
4017,7666,46,-0.05,0.34782609,0.7099,0.2901,351.7507589021143
4018,7667,28,0.0,0.08695652,0.9802,0.0198,425.0549798393321
4019,7668,69,0.08,0.56521739,0.4919,0.5081,350.67357750231645
4020,7669,50,-0.01,0.13043478,0.9309,0.0691,376.26350295996923
4021,7670,60,-0.07,0.47826087,0.5828,0.4172,271.16549862125703
4022,7671,80,-0.09,0.60869565,0.438,0.562,112.5039991960692
4023,7672,51,-0.06,0.39130435,0.6596,0.3404,30.27477351109399
4024,7688,29,-0.09,0.56521739,0.4924,0.5076,159.0998821988141
4025,7689,45,-0.02,0.17391304,0.875,0.125,271.4738992198165
4026,7690,30,0.11,0.69565217,0.343,0.657,401.59666675030843
4027,7691,35,-0.01,0.08695652,0.9405,0.0595,455.97170704567213
4028,7692,64,0.08,0.52173913,0.4919,0.5081,397.0590681696246
4029,7693,43,-0.02,0.17391304,0.8745,0.1255,423.67578294988874
4030,7694,76,0.11,0.73913043,0.3252,0.6748,238.09159237871114
4031,7695,38,-0.02,0.13043478,0.8836,0.1164,206.96052274976756
4032,7696,18,0.07,0.39130435,0.6047,0.3953,32.65102334596825
4033,7712,14,-0.07,0.43478261,0.6052,0.3948,223.00335880265902
4034,7713,52,0.13,0.86956522,0.2266,0.7734,301.32488182432286
4035,7714,54,0.14,0.91304348,0.1692,0.8308,391.4855406375933
4036,7715,90,0.07,0.7826087,0.5635,0.4365,261.70288486306197
4037,7716,1,0.12,0.73913043,0.248,0.752,459.5351126480102
4038,7717,80,0.14,0.91304348,0.1255,0.8745,291.14100829675954
4039,7718,16,-0.1,0.65217391,0.405,0.595,377.16656015310707
4040,7719,90,-0.04,0.52173913,0.4909,0.5091,110.1923222243028
4041,7720,48,-0.06,0.39130435,0.6596,0.3404,62.403498988157466
4042,7736,48,-0.09,0.60869565,0.4914,0.5086,186.30211613133255
4043,7737,25,-0.07,0.43478261,0.5935,0.4065,342.7323517731597
4044,7738,45,-0.02,0.17391304,0.8836,0.1164,414.44390216994645
4045,7739,43,0.14,0.86956522,0.1479,0.8521,474.0238327741444
4046,7740,54,0.14,0.91304348,0.126,0.874,456.2108331329167
4047,7741,38,0.03,0.13043478,0.7967,0.2033,461.91464193442636
4048,7742,61,-0.01,0.2173913,0.9334,0.0666,318.84541495841773
4049,7743,13,0.14,0.86956522,0.1692,0.8308,259.40690928301444
4050,7744,5,-0.04,0.26086957,0.7744,0.2256,68.29084958876535
4051,7760,12,-0.08,0.52173913,0.5488,0.4512,151.29704066891256
4052,7761,25,-0.06,0.39130435,0.6514,0.3486,241.62438589103905
4053,7762,54,-0.03,0.2173913,0.8257,0.1743,352.822913545704
4054,7763,8,-0.01,0.04347826,0.9405,0.0595,406.3163323229297
4055,7764,48,-0.06,0.39130435,0.6341,0.3659,240.36585140474284
4056,7765,68,-0.05,0.34782609,0.6667,0.3333,203.13303321323946
4057,7766,51,-0.03,0.2173913,0.8206,0.1794,205.97461994317476
4058,7767,27,-0.08,0.52173913,0.5361,0.4639,129.90589781188677
4059,7768,42,0.06,0.34782609,0.6606,0.3394,17.265736848811464
