Unnamed: 0,Hoy,SD_Angle,SD_Position,Shaded_Ratio,Unshaded_Ratio
3834,7457,67,-0.04,0.768293,0.231707
3835,7471,73,-0.01,0.602134,0.397866
3836,7472,29,-0.07,0.632622,0.367378
3837,7473,11,-0.05,0.735772,0.264228
3838,7474,84,-0.11,0.380081,0.619919
3839,7475,27,0.03,0.801829,0.198171
3840,7476,15,0.04,0.735772,0.264228
3841,7477,42,0.11,0.308943,0.691057
3842,7478,64,0.11,0.325711,0.674289
3843,7479,50,0.02,0.859248,0.140752
3844,7480,55,-0.06,0.673272,0.326728
3845,7481,45,-0.02,0.885163,0.114837
3846,7495,70,-0.07,0.603659,0.396341
3847,7496,15,-0.09,0.505081,0.494919
3848,7497,61,0.04,0.751016,0.248984
3849,7498,32,0.02,0.864329,0.135671
3850,7499,24,-0.1,0.445122,0.554878
3851,7500,65,0.11,0.308943,0.691057
3852,7501,49,-0.11,0.368394,0.631606
3853,7502,26,0.04,0.74187,0.25813
3854,7503,33,0.09,0.458333,0.541667
3855,7504,39,0.05,0.698171,0.301829
3856,7505,57,-0.06,0.675813,0.324187
3857,7519,0,0.02,0.895833,0.104167
3858,7520,60,0,0.957317,0.042683
3859,7521,13,0.09,0.472053,0.527947
3860,7522,57,0.01,0.917683,0.082317
3861,7523,89,0.04,0.739329,0.260671
3862,7524,85,0.02,0.850102,0.149898
3863,7525,8,0,0.979675,0.020325
3864,7526,76,-0.07,0.602134,0.397866
3865,7527,65,-0.11,0.379573,0.620427
3866,7528,5,0.06,0.641768,0.358232
3867,7529,10,-0.07,0.634146,0.365854
3868,7543,13,-0.04,0.786585,0.213415
3869,7544,12,0.06,0.651423,0.348577
3870,7545,34,-0.01,0.960874,0.039126
3871,7546,49,0.1,0.400915,0.599085
3872,7547,70,0.1,0.385671,0.614329
3873,7548,27,0.08,0.49187,0.50813
3874,7549,39,0.01,0.91565,0.08435
3875,7550,36,0.1,0.385163,0.614837
3876,7551,28,0.02,0.863821,0.136179
3877,7552,64,-0.04,0.765752,0.234248
3878,7553,44,-0.05,0.724593,0.275407
3879,7567,26,0.04,0.786077,0.213923
3880,7568,29,0.05,0.706301,0.293699
3881,7569,48,0.02,0.865346,0.134654
3882,7570,42,0.12,0.285061,0.714939
3883,7571,65,0.1,0.385671,0.614329
3884,7572,77,0.08,0.49187,0.50813
3885,7573,72,0.14,0.126016,0.873984
3886,7574,15,-0.14,0.186992,0.813008
3887,7575,32,0.11,0.34248,0.65752
3888,7576,72,-0.03,0.815549,0.184451
3889,7577,29,-0.04,0.797764,0.202236
3890,7591,8,-0.05,0.733232,0.266768
3891,7592,61,0.02,0.856707,0.143293
3892,7593,6,0.14,0.190549,0.809451
3893,7594,47,0.04,0.748476,0.251524
3894,7595,11,0.11,0.32622,0.67378
3895,7596,78,0.14,0.126016,0.873984
3896,7597,57,0.03,0.792175,0.207825
3897,7598,51,0.03,0.801321,0.198679
3898,7599,34,0.03,0.805894,0.194106
3899,7600,66,0,0.956809,0.043191
3900,7601,70,-0.06,0.650407,0.349593
3901,7615,31,0.05,0.732724,0.267276
3902,7616,39,0.1,0.431911,0.568089
3903,7617,28,-0.11,0.397358,0.602642
3904,7618,23,0.13,0.227134,0.772866
3905,7619,52,0.12,0.266768,0.733232
3906,7620,62,0.04,0.732724,0.267276
3907,7621,18,0.03,0.796748,0.203252
3908,7622,7,0.1,0.385163,0.614837
3909,7623,10,0.03,0.805894,0.194106
3910,7624,49,-0.08,0.547256,0.452744
3911,7625,12,0.03,0.834858,0.165142
3912,7639,68,-0.05,0.691057,0.308943
3913,7640,87,-0.08,0.534045,0.465955
3914,7641,1,0.02,0.867378,0.132622
3915,7642,25,-0.12,0.323679,0.676321
3916,7643,79,0.08,0.504573,0.495427
3917,7644,49,0.11,0.308943,0.691057
3918,7645,0,0.02,0.857724,0.142276
3919,7646,77,0.14,0.147358,0.852642
3920,7647,20,0,0.979675,0.020325
3921,7648,58,-0.03,0.822154,0.177846
3922,7649,50,0.04,0.768293,0.231707
3923,7663,40,0.07,0.625508,0.374492
3924,7664,16,-0.13,0.285569,0.714431
3925,7665,1,-0.08,0.547764,0.452236
3926,7666,21,0.01,0.922256,0.077744
3927,7667,35,0.1,0.385671,0.614329
3928,7668,60,0.02,0.851626,0.148374
3929,7669,32,0.14,0.126016,0.873984
3930,7670,79,0.09,0.444614,0.555386
3931,7671,47,0.14,0.168699,0.831301
3932,7672,16,0.02,0.867378,0.132622
3933,7673,36,0.1,0.450203,0.549797
3934,7687,23,-0.04,0.786585,0.213415
3935,7688,10,0.06,0.651423,0.348577
3936,7689,28,-0.05,0.735772,0.264228
3937,7690,31,-0.01,0.960874,0.039126
3938,7691,31,0.14,0.147866,0.852134
3939,7692,51,0.13,0.186992,0.813008
3940,7693,22,0.14,0.126016,0.873984
3941,7694,22,0.01,0.920224,0.079776
3942,7695,9,-0.06,0.651423,0.348577
3943,7696,48,-0.07,0.603659,0.396341
3944,7697,23,-0.07,0.633638,0.366362
3945,7711,39,-0.06,0.677337,0.322663
3946,7712,45,-0.12,0.339939,0.660061
3947,7713,43,0.04,0.754573,0.245427
3948,7714,52,-0.06,0.670732,0.329268
3949,7715,39,0.01,0.920732,0.079268
3950,7716,47,0.04,0.732724,0.267276
3951,7717,0,0.03,0.796748,0.203252
3952,7718,42,0.09,0.444614,0.555386
3953,7719,31,-0.14,0.207317,0.792683
3954,7720,47,0.01,0.917683,0.082317
3955,7721,57,0.04,0.762703,0.237297
3956,7735,78,-0.1,0.430894,0.569106
3957,7736,58,-0.02,0.875508,0.124492
3958,7737,65,0.04,0.751524,0.248476
3959,7738,66,0.02,0.86128,0.13872
3960,7739,34,0.11,0.32622,0.67378
3961,7740,32,-0.07,0.612805,0.387195
3962,7741,38,0.04,0.735772,0.264228
3963,7742,90,0.13,0.206809,0.793191
3964,7743,78,0.11,0.34248,0.65752
3965,7744,71,-0.1,0.432927,0.567073
3966,7745,32,-0.03,0.833841,0.166159
3967,7759,56,-0.01,0.748476,0.251524
3968,7760,15,-0.07,0.614837,0.385163
3969,7761,20,0.06,0.641768,0.358232
3970,7762,14,-0.11,0.381606,0.618394
3971,7763,73,0.02,0.858232,0.141768
3972,7764,46,0.09,0.430894,0.569106
3973,7765,58,0.11,0.308943,0.691057
3974,7766,1,0,0.979675,0.020325
3975,7767,32,-0.13,0.265244,0.734756
3976,7768,82,-0.1,0.415142,0.584858
3977,7769,19,0.07,0.615346,0.384654
3978,7783,24,-0.08,0.573171,0.426829
3979,7784,67,-0.02,0.856707,0.143293
3980,7785,2,0.05,0.698171,0.301829
3981,7786,73,0.01,0.916159,0.083841
3982,7787,20,0.11,0.32622,0.67378
3983,7788,38,0.14,0.14685,0.85315
3984,7789,62,0.02,0.854675,0.145325
3985,7790,7,0.03,0.801321,0.198679
3986,7791,39,0.14,0.168699,0.831301
3987,7792,75,-0.09,0.489329,0.510671
3988,7793,64,0.09,0.501524,0.498476
3989,7807,17,0.06,0.679878,0.320122
3990,7808,26,0.07,0.596545,0.403455
3991,7809,51,0,0.972561,0.027439
3992,7810,30,0.05,0.690549,0.309451
3993,7811,25,-0.01,0.960366,0.039634
3994,7812,64,0.12,0.265752,0.734248
3995,7813,33,-0.14,0.186484,0.813516
3996,7814,60,-0.11,0.364329,0.635671
3997,7815,67,0.1,0.400407,0.599593
3998,7816,57,-0.01,0.932419,0.067581
3999,7817,90,-0.08,0.402439,0.597561
4000,7831,8,-0.05,0.733232,0.266768
4001,7832,27,-0.03,0.83435,0.16565
4002,7833,34,-0.03,0.848069,0.151931
4003,7834,44,-0.01,0.960366,0.039634
4004,7835,5,0.01,0.920732,0.079268
4005,7836,30,-0.14,0.206809,0.793191
4006,7837,66,-0.05,0.714431,0.285569
4007,7838,27,0.02,0.860772,0.139228
4008,7839,18,0.12,0.284553,0.715447
4009,7840,51,0.04,0.753049,0.246951
4010,7841,15,-0.01,0.945122,0.054878
4011,7855,57,0.03,0.699695,0.300305
4012,7856,57,-0.06,0.666667,0.333333
4013,7857,48,0.01,0.920732,0.079268
4014,7858,22,0.11,0.342988,0.657012
4015,7859,37,0.03,0.801829,0.198171
4016,7860,77,0.01,0.919715,0.080285
4017,7861,24,0.03,0.796748,0.203252
4018,7862,72,-0.11,0.364329,0.635671
4019,7863,0,-0.12,0.303862,0.696138
4020,7864,31,0.04,0.754573,0.245427
4021,7865,36,0.01,0.938008,0.061992
4022,7879,29,-0.08,0.573171,0.426829
4023,7880,49,0.01,0.919715,0.080285
4024,7881,42,0.11,0.359756,0.640244
4025,7882,31,-0.07,0.613313,0.386687
4026,7883,45,-0.1,0.444106,0.555894
4027,7884,15,0.01,0.919715,0.080285
4028,7885,1,-0.13,0.207317,0.792683
4029,7886,85,-0.07,0.582825,0.417175
4030,7887,90,-0.12,0.302337,0.697663
4031,7888,78,-0.05,0.690041,0.309959
4032,7889,71,0.01,0.636179,0.363821
4033,7903,47,0.07,0.621443,0.378557
4034,7904,16,-0.03,0.83435,0.16565
4035,7905,71,0.14,0.190549,0.809451
4036,7906,11,0,0.980183,0.019817
4037,7907,45,0.11,0.32622,0.67378
4038,7908,52,-0.13,0.26626,0.73374
4039,7909,1,0.05,0.674797,0.325203
4040,7910,24,0.13,0.206809,0.793191
4041,7911,40,0.04,0.747967,0.252033
4042,7912,12,-0.02,0.886179,0.113821
4043,7913,43,-0.06,0.670224,0.329776
4044,7927,20,-0.07,0.626524,0.373476
4045,7928,46,-0.12,0.339939,0.660061
4046,7929,40,0.13,0.246951,0.753049
4047,7930,18,0.01,0.922256,0.077744
4048,7931,46,-0.07,0.60315,0.39685
4049,7932,20,0.02,0.860264,0.139736
4050,7933,18,-0.12,0.288618,0.711382
4051,7934,67,-0.1,0.42378,0.57622
4052,7935,23,0,0.979675,0.020325
4053,7936,31,-0.04,0.773374,0.226626
4054,7937,45,-0.04,0.775407,0.224593
4055,7951,63,0.02,0.595528,0.404472
4056,7952,30,-0.12,0.340447,0.659553
4057,7953,28,0,0.980183,0.019817
4058,7954,9,0.04,0.748476,0.251524
4059,7955,55,0.11,0.32622,0.67378
4060,7956,88,0.14,0.14685,0.85315
4061,7957,18,-0.06,0.654472,0.345528
4062,7958,3,-0.1,0.40498,0.59502
4063,7959,62,0.01,0.917175,0.082825
4064,7960,73,-0.08,0.528455,0.471545
4065,7961,35,0.05,0.725102,0.274898
4066,7975,2,0.04,0.786585,0.213415
4067,7976,60,-0.1,0.431402,0.568598
4068,7977,40,0.05,0.698171,0.301829
4069,7978,87,-0.13,0.245935,0.754065
4070,7979,60,-0.11,0.365346,0.634654
4071,7980,41,0.04,0.741362,0.258638
4072,7981,40,0.1,0.369919,0.630081
4073,7982,22,0.02,0.860772,0.139228
4074,7983,62,0,0.972053,0.027947
4075,7984,13,0.03,0.810976,0.189024
4076,7985,29,0.09,0.505589,0.494411
4077,7999,50,0,0.707317,0.292683
4078,8000,55,-0.13,0.284045,0.715955
4079,8001,24,0.03,0.810976,0.189024
4080,8002,68,0.04,0.748476,0.251524
4081,8003,6,-0.14,0.167683,0.832317
4082,8004,42,0.09,0.444106,0.555894
4083,8005,72,-0.1,0.409553,0.590447
4084,8006,39,0.14,0.147358,0.852642
4085,8007,18,-0.1,0.439024,0.560976
4086,8008,16,-0.06,0.660569,0.339431
4087,8009,48,0.03,0.826728,0.173272
4088,8023,70,0.01,0.475102,0.524898
4089,8024,64,-0.1,0.431402,0.568598
4090,8025,20,-0.02,0.886179,0.113821
4091,8026,62,0.14,0.169207,0.830793
4092,8027,67,0.13,0.207317,0.792683
4093,8028,47,-0.07,0.622967,0.377033
4094,8029,83,0.14,0.126016,0.873984
4095,8030,7,0.05,0.682419,0.317581
4096,8031,41,0.03,0.805894,0.194106
4097,8032,52,-0.04,0.771341,0.228659
4098,8033,72,0.02,0.636179,0.363821
4099,8047,11,-0.03,0.839939,0.160061
4100,8048,26,-0.07,0.614837,0.385163
4101,8049,32,0.02,0.867378,0.132622
4102,8050,50,0.13,0.227134,0.772866
4103,8051,45,0.1,0.385671,0.614329
4104,8052,14,-0.07,0.60315,0.39685
4105,8053,75,-0.11,0.348577,0.651423
4106,8054,18,-0.11,0.365346,0.634654
4107,8055,16,0.03,0.805894,0.194106
4108,8056,0,0.05,0.698171,0.301829
4109,8057,35,-0.06,0.670732,0.329268
4110,8071,55,0.06,0.655488,0.344512
4111,8072,71,-0.1,0.430894,0.569106
4112,8073,12,0.1,0.416159,0.583841
4113,8074,26,0.09,0.458841,0.541159
4114,8075,21,0.12,0.266768,0.733232
4115,8076,90,0.03,0.801321,0.198679
4116,8077,86,0.08,0.49187,0.50813
4117,8078,11,0.11,0.325711,0.674289
4118,8079,54,-0.02,0.901931,0.098069
4119,8080,54,-0.1,0.434451,0.565549
4120,8081,53,0.01,0.823171,0.176829
4121,8095,77,0.04,0.424797,0.575203
4122,8096,9,0.03,0.816057,0.183943
4123,8097,40,-0.06,0.678862,0.321138
4124,8098,72,0.1,0.400915,0.599085
4125,8099,43,0.03,0.801829,0.198171
4126,8100,42,-0.12,0.305894,0.694106
4127,8101,68,-0.12,0.287602,0.712398
4128,8102,29,-0.1,0.424797,0.575203
4129,8103,88,0.14,0.168191,0.831809
4130,8104,87,-0.07,0.578252,0.421748
4131,8105,43,0.04,0.762703,0.237297
4132,8119,30,-0.05,0.733232,0.266768
4133,8120,28,-0.1,0.450203,0.549797
4134,8121,56,0,0.972561,0.027439
4135,8122,17,0.02,0.864329,0.135671
4136,8123,71,0.11,0.32622,0.67378
4137,8124,29,0.14,0.147358,0.852642
4138,8125,15,0.1,0.369919,0.630081
4139,8126,43,-0.14,0.186992,0.813008
4140,8127,77,-0.05,0.708841,0.291159
4141,8128,22,-0.03,0.829776,0.170224
4142,8129,0,0.09,0.492378,0.507622
4143,8143,43,-0.03,0.814533,0.185467
4144,8144,21,-0.04,0.779472,0.220528
4145,8145,84,0.12,0.302846,0.697154
4146,8146,40,0.05,0.690549,0.309451
4147,8147,20,-0.13,0.246951,0.753049
4148,8148,59,-0.1,0.424797,0.575203
4149,8149,90,-0.08,0.511687,0.488313
4150,8150,77,-0.1,0.42378,0.57622
4151,8151,90,0.14,0.168191,0.831809
4152,8152,20,-0.07,0.604167,0.395833
4153,8153,27,-0.02,0.882114,0.117886
4154,8167,78,-0.08,0.423272,0.576728
4155,8168,21,0.04,0.761179,0.238821
4156,8169,65,0.14,0.190549,0.809451
4157,8170,17,-0.01,0.960874,0.039126
4158,8171,19,0.12,0.266768,0.733232
4159,8172,85,0.07,0.563516,0.436484
4160,8173,32,-0.14,0.166667,0.833333
4161,8174,66,0.14,0.147358,0.852642
4162,8175,23,0.11,0.34248,0.65752
4163,8176,0,-0.06,0.651931,0.348069
4164,8177,46,0.04,0.762703,0.237297
4165,8191,46,0.05,0.707317,0.292683
4166,8192,19,0.04,0.761179,0.238821
4167,8193,45,-0.01,0.942581,0.057419
4168,8194,90,0.06,0.629065,0.370935
4169,8195,47,0.03,0.801829,0.198171
4170,8196,28,0.05,0.682419,0.317581
4171,8197,69,0.13,0.186992,0.813008
4172,8198,70,-0.09,0.483232,0.516768
4173,8199,22,-0.05,0.728659,0.271341
4174,8200,0,0.11,0.342988,0.657012
4175,8201,35,0.04,0.769309,0.230691
4176,8215,26,-0.06,0.679878,0.320122
4177,8216,23,-0.04,0.779472,0.220528
4178,8217,36,-0.01,0.942581,0.057419
4179,8218,54,-0.14,0.207317,0.792683
4180,8219,40,0.03,0.801829,0.198171
4181,8220,74,0.11,0.325711,0.674289
4182,8221,27,0.14,0.126016,0.873984
4183,8222,25,0.13,0.206809,0.793191
4184,8223,52,-0.09,0.496443,0.503557
4185,8224,43,-0.05,0.700711,0.299289
4186,8225,28,-0.07,0.604675,0.395325
4187,8239,60,0.07,0.600102,0.399898
4188,8240,3,-0.11,0.414634,0.585366
4189,8241,86,0.12,0.302846,0.697154
4190,8242,62,-0.04,0.786077,0.213923
4191,8243,23,0,0.980183,0.019817
4192,8244,57,-0.01,0.959858,0.040142
4193,8245,56,0.14,0.126016,0.873984
4194,8246,82,0.02,0.856199,0.143801
4195,8247,14,-0.13,0.245935,0.754065
4196,8248,23,-0.07,0.593496,0.406504
4197,8249,35,0.06,0.659553,0.340447
4198,8263,39,-0.04,0.78252,0.21748
4199,8264,47,0,0.965447,0.034553
4200,8265,82,-0.05,0.690041,0.309959
4201,8266,47,0.13,0.227134,0.772866
4202,8267,71,0.1,0.385671,0.614329
4203,8268,5,-0.06,0.642785,0.357215
4204,8269,80,0.14,0.126016,0.873984
4205,8270,6,0.11,0.325711,0.674289
4206,8271,8,-0.02,0.88313,0.11687
4207,8272,57,-0.09,0.475102,0.524898
4208,8273,59,0.03,0.752541,0.247459
4209,8287,30,-0.02,0.89126,0.10874
4210,8288,70,-0.06,0.644309,0.355691
4211,8289,51,0.06,0.641768,0.358232
4212,8290,7,-0.02,0.883638,0.116362
4213,8291,33,0.09,0.445122,0.554878
4214,8292,3,0.02,0.860772,0.139228
4215,8293,36,0.02,0.857724,0.142276
4216,8294,29,-0.02,0.900407,0.099593
4217,8295,1,0.06,0.632114,0.367886
4218,8296,44,0.06,0.629065,0.370935
4219,8297,67,0.03,0.67378,0.32622
4220,8311,69,-0.03,0.475102,0.524898
4221,8312,34,0,0.973069,0.026931
4222,8313,25,0,0.980183,0.019817
4223,8314,90,-0.05,0.700711,0.299289
4224,8315,58,0.04,0.742378,0.257622
4225,8316,47,0.11,0.325711,0.674289
4226,8317,30,0.09,0.430894,0.569106
4227,8318,31,0.07,0.563516,0.436484
4228,8319,58,-0.03,0.844004,0.155996
4229,8320,35,-0.04,0.764228,0.235772
4230,8321,72,-0.08,0.518293,0.481707
4231,8335,46,-0.02,0.760671,0.239329
4232,8336,54,0.1,0.431402,0.568598
4233,8337,69,-0.03,0.824187,0.175813
4234,8338,56,-0.14,0.206809,0.793191
4235,8339,12,0.01,0.920732,0.079268
4236,8340,61,0.1,0.385163,0.614837
4237,8341,59,0.04,0.735772,0.264228
4238,8342,5,0.02,0.860772,0.139228
4239,8343,61,-0.14,0.1875,0.8125
4240,8344,20,-0.03,0.825711,0.174289
4241,8345,70,-0.03,0.623476,0.376524
4242,8359,36,-0.03,0.836382,0.163618
4243,8360,31,0.06,0.669715,0.330285
4244,8361,54,-0.1,0.434451,0.565549
4245,8362,11,0,0.980183,0.019817
4246,8363,16,0.12,0.266768,0.733232
4247,8364,27,0.09,0.444614,0.555386
4248,8365,77,-0.11,0.349085,0.650915
4249,8366,13,0.09,0.444614,0.555386
4250,8367,49,0.11,0.34248,0.65752
4251,8368,29,0,0.972561,0.027439
4252,8369,27,0.05,0.717988,0.282012
4253,8383,26,-0.03,0.839939,0.160061
4254,8384,47,0.02,0.886179,0.113821
4255,8385,38,0.06,0.641768,0.358232
4256,8386,37,0.02,0.864329,0.135671
4257,8387,40,0.03,0.801829,0.198171
4258,8388,37,0.13,0.206809,0.793191
4259,8389,14,0.09,0.430894,0.569106
4260,8390,90,0.14,0.147358,0.852642
4261,8391,34,0,0.979675,0.020325
4262,8392,12,0.03,0.806402,0.193598
4263,8393,22,0.07,0.605183,0.394817
4264,8407,9,-0.04,0.786585,0.213415
4265,8408,49,0.04,0.777439,0.222561
4266,8409,41,0.07,0.585366,0.414634
4267,8410,21,0.06,0.632622,0.367378
4268,8411,35,0.13,0.207317,0.792683
4269,8412,36,0.14,0.147358,0.852642
4270,8413,80,-0.09,0.471037,0.528963
4271,8414,32,0.01,0.920224,0.079776
4272,8415,66,-0.05,0.708841,0.291159
4273,8416,66,-0.09,0.474593,0.525407
4274,8417,5,-0.06,0.661585,0.338415
4275,8431,49,-0.02,0.705793,0.294207
4276,8432,28,-0.06,0.689024,0.310976
4277,8433,28,0.02,0.867378,0.132622
4278,8434,11,-0.1,0.420224,0.579776
4279,8435,35,0.11,0.32622,0.67378
4280,8436,11,0.05,0.682419,0.317581
4281,8437,13,-0.06,0.654472,0.345528
4282,8438,25,-0.14,0.186992,0.813008
4283,8439,51,-0.13,0.264736,0.735264
4284,8440,6,0.04,0.748476,0.251524
4285,8441,56,-0.01,0.808943,0.191057
4286,8455,66,0,0.430894,0.569106
4287,8456,76,0,0.699187,0.300813
4288,8457,7,-0.01,0.942581,0.057419
4289,8458,70,-0.14,0.188008,0.811992
4290,8459,89,-0.04,0.753557,0.246443
4291,8460,2,-0.11,0.345528,0.654472
4292,8461,73,0.04,0.735772,0.264228
4293,8462,30,-0.01,0.959858,0.040142
4294,8463,47,0.01,0.921748,0.078252
4295,8464,54,-0.11,0.360772,0.639228
4296,8465,41,-0.1,0.435467,0.564533
4297,8479,40,0,0.715447,0.284553
4298,8480,48,-0.12,0.340955,0.659045
4299,8481,35,-0.05,0.716972,0.283028
4300,8482,51,-0.14,0.207317,0.792683
4301,8483,26,0.13,0.207317,0.792683
4302,8484,2,0.14,0.147358,0.852642
4303,8485,88,-0.07,0.572663,0.427337
4304,8486,48,0.14,0.147358,0.852642
4305,8487,12,-0.14,0.188008,0.811992
4306,8488,18,-0.1,0.420224,0.579776
4307,8489,73,-0.01,0.621951,0.378049
4308,8504,41,-0.09,0.523882,0.476118
4309,8505,9,0,0.980183,0.019817
4310,8506,73,0.04,0.745427,0.254573
4311,8507,14,0.11,0.32622,0.67378
4312,8508,86,0.11,0.325711,0.674289
4313,8509,15,0.05,0.674797,0.325203
4314,8510,14,-0.12,0.305894,0.694106
4315,8511,25,-0.07,0.612805,0.387195
4316,8512,48,0.03,0.798272,0.201728
4317,8513,69,-0.05,0.691057,0.308943
4318,8528,65,-0.08,0.559959,0.440041
4319,8529,17,-0.02,0.886179,0.113821
4320,8530,84,0.14,0.168699,0.831301
4321,8531,51,0.09,0.445122,0.554878
4322,8532,15,0.03,0.801321,0.198679
4323,8533,88,0.08,0.49187,0.50813
4324,8534,25,-0.1,0.424797,0.575203
4325,8535,8,-0.11,0.361789,0.638211
4326,8536,36,0,0.972561,0.027439
4327,8537,32,0.04,0.772358,0.227642
4328,8552,32,-0.11,0.414126,0.585874
4329,8553,18,-0.02,0.886179,0.113821
4330,8554,90,0.04,0.740346,0.259654
4331,8555,41,0.14,0.147866,0.852134
4332,8556,90,0.12,0.26626,0.73374
4333,8557,90,0.11,0.308943,0.691057
4334,8558,19,0.14,0.147358,0.852642
4335,8559,50,0.1,0.399898,0.600102
4336,8560,11,0.03,0.806402,0.193598
4337,8561,44,0.05,0.71748,0.28252
4338,8576,15,0.06,0.669715,0.330285
4339,8577,35,0.11,0.359756,0.640244
4340,8578,59,0.14,0.169207,0.830793
4341,8579,59,-0.11,0.364837,0.635163
4342,8580,3,0.04,0.74187,0.25813
4343,8581,75,0.12,0.247967,0.752033
4344,8582,59,-0.1,0.424289,0.575711
4345,8583,41,0.07,0.573679,0.426321
4346,8584,67,-0.12,0.302337,0.697663
4347,8585,51,0.04,0.762703,0.237297
4348,8600,32,-0.03,0.85315,0.14685
4349,8601,50,0.1,0.416159,0.583841
4350,8602,67,0.04,0.745427,0.254573
4351,8603,59,0.14,0.147866,0.852134
4352,8604,7,-0.1,0.40498,0.59502
4353,8605,64,0.04,0.735772,0.264228
4354,8606,59,0.08,0.504065,0.495935
4355,8607,4,0.1,0.399898,0.600102
4356,8608,8,-0.05,0.709858,0.290142
4357,8609,54,-0.02,0.867886,0.132114
4358,8624,70,-0.05,0.724593,0.275407
4359,8625,60,0.12,0.303354,0.696646
4360,8626,13,0.01,0.922256,0.077744
4361,8627,42,0.03,0.801829,0.198171
4362,8628,36,0.14,0.147358,0.852642
4363,8629,29,0.04,0.735772,0.264228
4364,8630,65,0.12,0.26626,0.73374
4365,8631,2,-0.08,0.535569,0.464431
4366,8632,72,-0.05,0.674289,0.325711
4367,8633,14,-0.06,0.680386,0.319614
4368,8648,86,-0.05,0.691057,0.308943
4369,8649,27,0.03,0.810976,0.189024
4370,8650,24,0.14,0.169207,0.830793
4371,8651,23,0.01,0.920732,0.079268
4372,8652,17,0.04,0.74187,0.25813
4373,8653,67,0.03,0.796748,0.203252
4374,8654,75,-0.08,0.543191,0.456809
4375,8655,42,-0.1,0.439024,0.560976
4376,8656,28,-0.12,0.303862,0.696138
4377,8657,39,0.1,0.434959,0.565041
4378,8672,70,0.03,0.764736,0.235264
4379,8673,4,-0.12,0.322154,0.677846
4380,8674,24,-0.12,0.323679,0.676321
4381,8675,34,0.02,0.86128,0.13872
4382,8676,69,0.03,0.801321,0.198679
4383,8677,12,0.05,0.674797,0.325203
4384,8678,44,-0.09,0.484248,0.515752
4385,8679,45,0,0.979675,0.020325
4386,8680,42,-0.11,0.361789,0.638211
4387,8681,38,-0.04,0.770833,0.229167
4388,8696,25,0.04,0.77998,0.22002
4389,8697,49,-0.01,0.9375,0.0625
4390,8698,0,0.1,0.400915,0.599085
4391,8699,28,0.01,0.920732,0.079268
4392,8700,42,0.04,0.74187,0.25813
4393,8701,16,0.13,0.186992,0.813008
4394,8702,73,-0.13,0.245935,0.754065
4395,8703,62,-0.09,0.496443,0.503557
4396,8704,38,0.02,0.859756,0.140244
4397,8705,44,0.06,0.65752,0.34248
4398,8720,5,-0.1,0.469512,0.530488
4399,8721,15,-0.07,0.604167,0.395833
4400,8722,52,-0.03,0.84248,0.15752
4401,8723,78,0.11,0.325711,0.674289
4402,8724,84,0.12,0.26626,0.73374
4403,8725,30,0.03,0.796748,0.203252
4404,8726,45,0.05,0.682419,0.317581
4405,8727,6,-0.13,0.245935,0.754065
4406,8728,42,-0.02,0.877033,0.122967
4407,8729,73,-0.04,0.677337,0.322663
4408,8744,41,0.12,0.340955,0.659045
4409,8745,54,-0.1,0.434451,0.565549
4410,8746,38,-0.14,0.207317,0.792683
4411,8747,43,0.1,0.385671,0.614329
4412,8748,70,0.12,0.26626,0.73374
4413,8749,44,0.03,0.796748,0.203252
4414,8750,40,-0.11,0.365346,0.634654
4415,8751,29,0.01,0.92124,0.07876
4416,8752,56,-0.02,0.871443,0.128557
4417,8753,46,0.04,0.767276,0.232724
